"","x"
"4621",69.4907
"4622",62.54412
"4623",56.24277
"4624",57.31296
"4625",68.99972
"4626",68.16171
"4627",70.76841
"4628",54.22191
"4629",44.97976
"4630",38.7682
"4631",70.91142
"4632",63.27825
"4633",65.36263
"4634",65.57158
"4635",68.7415
"4636",63.12959
"4637",63.9916
"4638",52.41439
"4639",66.58209
"4640",65.62722
"4641",52.9098
"4642",63.41268
"4643",66.91238
"4644",71.27703
"4645",52.73595
"4646",55.59681
"4647",37.11912
"4648",70.70213
"4649",70.36489
"4650",45.55911
"4651",68.86592
"4652",64.92702
"4653",69.53494
"4654",65.09908
"4655",54.97349
"4656",59.25503
"4657",60.29534
"4658",66.509
"4659",65.65204
"4660",53.34051
"4661",64.89527
"4662",39.95689
"4663",48.26544
"4664",62.30892
"4665",50.47725
"4666",57.07682
"4667",63.06198
"4668",55.50261
"4669",56.61898
"4670",61.37983
"4671",50.63449
"4672",68.04207
"4673",61.80438
"4674",46.22292
"4675",69.10048
"4676",48.19847
"4677",71.29664
"4678",60.01564
"4679",68.19429
"4680",65.34217
"4681",66.6997
"4682",62.83586
"4683",71.91816
"4684",50.4403
"4685",71.57518
"4686",64.71582
"4687",68.69095
"4688",66.8244
"4689",62.78784
"4690",58.74921
"4691",48.90424
"4692",59.41977
"4693",57.50229
"4694",40.731
"4695",65.16939
"4696",64.67686
"4697",51.58781
"4698",58.89861
"4699",64.67729
"4700",71.20279
"4701",65.60019
"4702",67.65272
"4703",38.02352
"4704",58.5543
"4705",61.76369
"4706",59.10465
"4707",60.19517
"4708",61.51143
"4709",51.59161
"4710",42.15567
"4711",48.84202
"4712",59.15773
"4713",66.60855
"4714",62.37748
"4715",62.60334
"4716",62.20783
"4717",63.00385
"4718",64.64603
"4719",58.24766
"4720",45.34514
"4721",64.08645
"4722",63.17834
"4723",46.95877
"4724",69.32507
"4725",60.85062
"4726",71.8851
"4727",58.75091
"4728",56.5926
"4729",49.05868
"4730",65.66392
"4731",64.16746
"4732",52.0883
"4733",45.51836
"4734",55.91669
"4735",67.20269
"4736",71.12356
"4737",71.89521
"4738",68.60299
"4739",65.14451
"4740",65.66308
"4741",47.83726
"4742",65.54138
"4743",71.21301
"4744",54.46857
"4745",42.34861
"4746",70.53596
"4747",64.81364
"4748",55.5206
"4749",66.2177
"4750",66.3883
"4751",54.91727
"4752",58.6244
"4753",44.94292
"4754",67.5234
"4755",51.6849
"4756",49.27633
"4757",53.33926
"4758",67.53496
"4759",64.56952
"4760",37.73653
"4761",64.6641
"4762",69.14141
"4763",58.09117
"4764",51.01884
"4765",68.29079
"4766",57.2547
"4767",59.6738
"4768",54.47785
"4769",64.79346
"4770",56.8397
"4771",71.50744
"4772",69.86292
"4773",71.27557
"4774",38.6818
"4775",67.26247
"4776",55.09689
"4777",71.4249
"4778",55.01782
"4779",52.97231
"4780",64.88617
"4781",50.80026
"4782",70.60744
"4783",60.06677
"4784",52.86347
"4785",61.9089
"4786",65.11023
"4787",57.18462
"4788",63.99811
"4789",68.21396
"4790",70.39354
"4791",47.42715
"4792",43.10629
"4793",63.62938
"4794",62.21509
"4795",57.22067
"4796",48.37464
"4797",60.64795
"4798",65.52033
"4799",67.675
"4800",45.89028
"4801",68.53196
"4802",56.3245
"4803",71.39564
"4804",65.20587
"4805",57.72932
"4806",52.17722
"4807",61.18991
"4808",51.41461
"4809",70.62716
"4810",61.86502
"4811",68.16632
"4812",64.18445
"4813",58.22037
"4814",59.003
"4815",59.42848
"4816",52.13448
"4817",51.77963
"4818",38.65509
"4819",50.87987
"4820",61.13547
"4821",68.36063
"4822",65.55327
"4823",71.3009
"4824",50.07213
"4825",56.35945
"4826",62.99218
"4827",69.13848
"4828",57.5331
"4829",58.19535
"4830",42.72759
"4831",59.78343
"4832",55.47116
"4833",68.08911
"4834",69.26448
"4835",58.09125
"4836",44.34553
"4837",66.52106
"4838",47.98669
"4839",68.32356
"4840",68.17457
"4841",64.88325
"4842",59.34372
"4843",70.43382
"4844",51.95478
"4845",69.30597
"4846",70.84512
"4847",43.55176
"4848",67.70921
"4849",65.26702
"4850",63.25532
"4851",54.03362
"4852",57.53786
"4853",42.38378
"4854",55.64232
"4855",52.62406
"4856",61.50384
"4857",70.24155
"4858",60.06802
"4859",58.45536
"4860",68.13863
"4861",63.10955
"4862",56.46995
"4863",58.76836
"4864",42.93159
"4865",68.06711
"4866",57.7129
"4867",71.74779
"4868",62.94622
"4869",62.83882
"4870",68.56426
"4871",65.86739
"4872",66.49134
"4873",64.4649
"4874",61.02337
"4875",57.13562
"4876",64.11518
"4877",60.45725
"4878",52.27007
"4879",71.15704
"4880",55.62125
"4881",57.85206
"4882",64.63983
"4883",62.96668
"4884",67.72095
"4885",69.71587
"4886",66.62187
"4887",65.22868
"4888",43.84471
"4889",60.22003
"4890",43.13392
"4891",67.86091
"4892",56.19888
"4893",65.36253
"4894",58.04214
"4895",66.60157
"4896",57.94661
"4897",68.96214
"4898",48.29423
"4899",66.88716
"4900",56.1721
"4901",36.33047
"4902",50.64337
"4903",55.6096
"4904",70.03383
"4905",70.44382
"4906",59.79789
"4907",69.39989
"4908",70.8043
"4909",47.12803
"4910",68.74835
"4911",70.69523
"4912",67.44839
"4913",66.37037
"4914",68.63397
"4915",70.24121
"4916",66.52549
"4917",71.56031
"4918",48.63475
"4919",60.52344
"4920",54.53805
"4921",56.50306
"4922",69.1405
"4923",43.92326
"4924",60.1246
"4925",61.19612
"4926",56.02685
"4927",70.09961
"4928",63.49131
"4929",48.05636
"4930",66.78494
"4931",69.70806
"4932",52.75131
"4933",38.25714
"4934",53.90195
"4935",71.85743
"4936",51.38208
"4937",71.63589
"4938",70.04427
"4939",60.88815
"4940",59.67012
"4941",56.37072
"4942",55.54569
"4943",64.83209
"4944",41.63772
"4945",63.25058
"4946",60.2958
"4947",71.89739
"4948",64.43912
"4949",66.27571
"4950",68.6663
"4951",57.857
"4952",69.87869
"4953",71.61852
"4954",70.42655
"4955",54.44532
"4956",67.5801
"4957",70.13699
"4958",69.66427
"4959",68.3428
"4960",61.079
"4961",38.47721
"4962",71.34241
"4963",55.78809
"4964",65.82346
"4965",71.19605
"4966",69.71148
"4967",65.21612
"4968",51.73474
"4969",61.51103
"4970",59.11522
"4971",64.7835
"4972",61.04909
"4973",70.95891
"4974",61.03116
"4975",66.82276
"4976",52.61618
"4977",66.85896
"4978",63.43629
"4979",59.65149
"4980",63.64488
"4981",49.26311
"4982",67.07059
"4983",43.6544
"4984",71.14613
"4985",41.71275
"4986",41.22287
"4987",70.85741
"4988",64.21579
"4989",69.14122
"4990",63.73521
"4991",44.14519
"4992",54.23845
"4993",70.31689
"4994",63.22024
"4995",66.37863
"4996",70.8569
"4997",59.97805
"4998",71.52177
"4999",59.33894
"5000",47.87116
"5001",71.83307
"5002",70.41132
"5003",53.81882
"5004",46.88518
"5005",53.92549
"5006",63.6037
"5007",60.45093
"5008",53.66352
"5009",65.15223
"5010",63.20353
"5011",55.85956
"5012",48.36269
"5013",58.65554
"5014",56.20104
"5015",70.20428
"5016",70.69395
"5017",54.07728
"5018",71.11027
"5019",52.48944
"5020",57.96945
"5021",69.99569
"5022",69.29186
"5023",62.50474
"5024",71.31402
"5025",62.82563
"5026",56.27454
"5027",69.86009
"5028",53.02997
"5029",57.95136
"5030",63.55356
"5031",44.19918
"5032",54.57315
"5033",53.06217
"5034",68.93442
"5035",66.64301
"5036",40.62433
"5037",69.35044
"5038",66.67798
"5039",63.69896
"5040",66.68874
"5041",63.96748
"5042",58.99154
"5043",63.20516
"5044",63.93709
"5045",46.41276
"5046",62.06064
"5047",64.90704
"5048",65.74105
"5049",57.62165
"5050",71.09119
"5051",58.8721
"5052",48.25936
"5053",64.26003
"5054",48.80395
"5055",47.95497
"5056",68.7146
"5057",51.30214
"5058",62.27403
"5059",58.13955
"5060",48.15455
"5061",53.77192
"5062",67.29113
"5063",66.74885
"5064",69.91626
"5065",49.74162
"5066",49.40819
"5067",54.04994
"5068",69.93726
"5069",70.96989
"5070",54.04993
"5071",48.56111
"5072",63.69034
"5073",69.62423
"5074",71.79034
"5075",65.80077
"5076",56.37128
"5077",55.00167
"5078",69.03254
"5079",51.08527
"5080",49.6365
"5081",61.11248
"5082",66.84316
"5083",59.94749
"5084",69.14226
"5085",63.39679
"5086",50.34057
"5087",52.3021
"5088",69.09962
"5089",60.76389
"5090",54.38925
"5091",60.75202
"5092",71.38558
"5093",68.61879
"5094",70.45979
"5095",44.79742
"5096",55.98127
"5097",59.49558
"5098",56.68304
"5099",69.5381
"5100",70.49801
"5101",49.01677
"5102",68.26818
"5103",63.09122
"5104",53.9154
"5105",70.09511
"5106",67.19853
"5107",60.7425
"5108",59.21096
"5109",66.54966
"5110",57.50632
"5111",64.52906
"5112",62.5497
"5113",61.82628
"5114",59.98863
"5115",70.32865
"5116",44.52947
"5117",70.6573
"5118",71.83088
"5119",54.23655
"5120",68.72245
"5121",48.48324
"5122",70.54943
"5123",57.6549
"5124",63.21638
"5125",61.39024
"5126",65.01857
"5127",63.23545
"5128",70.71182
"5129",69.01347
"5130",67.31311
"5131",69.88786
"5132",57.06138
"5133",57.07901
"5134",68.33384
"5135",55.69275
"5136",65.50792
"5137",53.53017
"5138",46.21777
"5139",61.35337
"5140",66.2968
"5141",57.10479
"5142",61.9635
"5143",52.53762
"5144",48.17117
"5145",69.81825
"5146",66.19713
"5147",54.64119
"5148",54.01325
"5149",63.43312
"5150",63.63211
"5151",62.64968
"5152",57.86878
"5153",64.29382
"5154",51.62495
"5155",53.07792
"5156",68.57417
"5157",59.66552
"5158",49.92224
"5159",45.8143
"5160",69.348
"5161",71.27541
"5162",66.99456
"5163",59.90148
"5164",47.30434
"5165",49.61909
"5166",56.26118
"5167",47.2887
"5168",47.99026
"5169",60.89564
"5170",56.56535
"5171",70.32404
"5172",44.39952
"5173",48.10173
"5174",68.29561
"5175",63.64732
"5176",66.60033
"5177",60.11026
"5178",43.8884
"5179",66.49135
"5180",64.00973
"5181",63.88775
"5182",56.56864
"5183",44.92225
"5184",59.82583
"5185",63.84542
"5186",66.86351
"5187",58.50292
"5188",45.91201
"5189",66.43229
"5190",69.50693
"5191",49.53164
"5192",68.08474
"5193",42.64646
"5194",63.42517
"5195",68.80222
"5196",59.9755
"5197",44.04708
"5198",44.60874
"5199",40.91782
"5200",67.87033
"5201",61.45515
"5202",64.22853
"5203",48.25673
"5204",45.15306
"5205",55.54544
"5206",44.29563
"5207",51.83423
"5208",50.68244
"5209",70.23581
"5210",54.28465
"5211",67.96008
"5212",71.11595
"5213",56.1113
"5214",53.90815
"5215",61.52081
"5216",66.72374
"5217",59.7815
"5218",50.01323
"5219",61.95264
"5220",62.95177
"5221",51.58437
"5222",71.32292
"5223",70.02963
"5224",46.63035
"5225",69.9263
"5226",63.86407
"5227",63.60301
"5228",62.57813
"5229",57.08875
"5230",62.56329
"5231",41.14853
"5232",57.43857
"5233",49.99506
"5234",69.37716
"5235",64.63454
"5236",69.03225
"5237",51.58906
"5238",38.36776
"5239",71.25511
"5240",60.7303
"5241",53.82086
"5242",68.82379
"5243",59.28871
"5244",47.91529
"5245",48.68893
"5246",47.57047
"5247",63.70026
"5248",43.63637
"5249",70.18772
"5250",62.281
"5251",53.13301
"5252",64.91269
"5253",65.80384
"5254",71.20051
"5255",67.19921
"5256",62.07668
"5257",67.65143
"5258",46.87676
"5259",63.71587
"5260",65.11128
"5261",68.67996
"5262",65.46719
"5263",64.91211
"5264",40.50993
"5265",66.89083
"5266",61.46682
"5267",57.9625
"5268",67.05692
"5269",55.19347
"5270",56.05747
"5271",64.15093
"5272",50.80222
"5273",48.53271
"5274",51.83967
"5275",67.69622
"5276",67.97118
"5277",67.4709
"5278",58.12362
"5279",69.02789
"5280",56.08228
"5281",65.02015
"5282",70.1758
"5283",59.16562
"5284",66.89669
"5285",65.37201
"5286",59.43728
"5287",56.37209
"5288",53.07128
"5289",66.52217
"5290",66.66853
"5291",62.40518
"5292",56.56448
"5293",56.78316
"5294",65.27324
"5295",50.7426
"5296",64.39242
"5297",71.20362
"5298",62.58109
"5299",45.03753
"5300",55.06506
"5301",67.37714
"5302",62.68348
"5303",38.34946
"5304",46.77756
"5305",52.74302
"5306",51.73839
"5307",61.6107
"5308",60.45679
"5309",57.3854
"5310",42.01051
"5311",70.36179
"5312",45.12504
"5313",62.11655
"5314",53.48518
"5315",52.98326
"5316",61.16662
"5317",70.62749
"5318",65.25688
"5319",56.74758
"5320",59.22886
"5321",49.61348
"5322",66.9099
"5323",63.63151
"5324",54.94221
"5325",71.94498
"5326",48.62124
"5327",63.37746
"5328",58.31897
"5329",62.23239
"5330",52.07089
"5331",62.00464
"5332",52.59552
"5333",41.90646
"5334",45.84636
"5335",66.59912
"5336",54.41265
"5337",46.92377
"5338",71.45998
"5339",52.75072
"5340",70.63238
"5341",60.69402
"5342",60.44201
"5343",57.10624
"5344",48.05798
"5345",53.5035
"5346",65.14224
"5347",68.83185
"5348",68.78265
"5349",68.98508
"5350",59.60106
"5351",39.71501
"5352",71.57202
"5353",48.5611
"5354",66.58823
"5355",61.173
"5356",70.85782
"5357",68.64269
"5358",62.47012
"5359",71.36862
"5360",59.05181
"5361",59.84762
"5362",68.92748
"5363",70.90494
"5364",68.14733
"5365",67.62049
"5366",68.59473
"5367",51.40304
"5368",68.78714
"5369",53.36122
"5370",66.31026
"5371",51.68219
"5372",71.44166
"5373",56.41476
"5374",62.13301
"5375",71.16551
"5376",68.04429
"5377",39.32461
"5378",68.526
"5379",65.36086
"5380",66.34362
"5381",48.28818
"5382",36.82387
"5383",62.70376
"5384",65.25844
"5385",50.43597
"5386",50.89092
"5387",64.92325
"5388",58.76049
"5389",48.09099
"5390",60.49976
"5391",69.74808
"5392",58.40109
"5393",58.55948
"5394",64.1725
"5395",38.8517
"5396",67.14449
"5397",46.58138
"5398",63.13521
"5399",68.3119
"5400",57.89761
"5401",60.89154
"5402",48.3857
"5403",65.13005
"5404",61.73523
"5405",71.81426
"5406",49.20927
"5407",40.24973
"5408",69.97649
"5409",58.34647
"5410",42.34953
"5411",64.26648
"5412",69.13737
"5413",46.24205
"5414",54.26571
"5415",59.31818
"5416",69.33555
"5417",63.17917
"5418",55.68371
"5419",38.06839
"5420",44.60467
"5421",62.02081
"5422",50.52613
"5423",61.00511
"5424",59.93377
"5425",61.0006
"5426",69.31336
"5427",61.67106
"5428",60.1778
"5429",67.71776
"5430",67.70719
"5431",59.71984
"5432",67.75523
"5433",56.26602
"5434",62.65179
"5435",66.20027
"5436",59.3332
"5437",69.54666
"5438",66.67317
"5439",62.98803
"5440",71.4869
"5441",70.43313
"5442",46.98814
"5443",70.69978
"5444",61.12405
"5445",61.4665
"5446",58.6688
"5447",54.67568
"5448",63.07329
"5449",66.81169
"5450",63.91757
"5451",69.88681
"5452",68.53085
"5453",67.54816
"5454",70.1175
"5455",43.45813
"5456",57.22556
"5457",56.45798
"5458",64.57182
"5459",66.49211
"5460",58.30226
"5461",68.12367
"5462",61.20291
"5463",48.89289
"5464",62.17828
"5465",51.05765
"5466",61.41766
"5467",66.80803
"5468",67.78586
"5469",61.49459
"5470",50.27485
"5471",54.55234
"5472",68.67008
"5473",61.70653
"5474",68.23146
"5475",41.93
"5476",42.73824
"5477",61.70332
"5478",45.6406
"5479",71.26299
"5480",49.19922
"5481",68.59441
"5482",36.88048
"5483",68.36284
"5484",66.03197
"5485",38.01787
"5486",55.13723
"5487",54.79873
"5488",45.91152
"5489",47.56294
"5490",59.36326
"5491",54.79811
"5492",66.8679
"5493",62.83739
"5494",65.52483
"5495",63.94696
"5496",64.38615
"5497",56.51219
"5498",47.11262
"5499",67.61562
"5500",52.53836
"5501",58.13967
"5502",41.27155
"5503",61.91437
"5504",71.78213
"5505",51.74735
"5506",67.16748
"5507",49.75092
"5508",65.86516
"5509",65.40232
"5510",53.08332
"5511",71.91339
"5512",67.25763
"5513",58.50824
"5514",71.4622
"5515",70.67499
"5516",60.51117
"5517",45.25561
"5518",64.22099
"5519",70.2187
"5520",47.81985
"5521",68.28659
"5522",71.5701
"5523",59.14141
"5524",58.12044
"5525",65.2394
"5526",65.31873
"5527",54.12731
"5528",64.98884
"5529",65.9436
"5530",71.13061
"5531",62.4021
"5532",66.17677
"5533",66.81622
"5534",47.65766
"5535",66.01153
"5536",64.62103
"5537",61.91633
"5538",58.97078
"5539",65.45503
"5540",66.36071
"5541",69.91714
"5542",49.86477
"5543",56.5003
"5544",57.55841
"5545",68.01321
"5546",69.05044
"5547",36.88134
"5548",58.42671
"5549",50.97055
"5550",70.54541
"5551",70.39347
"5552",45.10633
"5553",62.23238
"5554",56.84758
"5555",49.59993
"5556",57.89585
"5557",63.58391
"5558",51.08011
"5559",62.96952
"5560",62.55541
"5561",68.31311
"5562",64.12593
"5563",63.98562
"5564",55.58159
"5565",53.61209
"5566",50.54849
"5567",54.53013
"5568",67.58811
"5569",52.0997
"5570",70.02925
"5571",62.2937
"5572",48.92659
"5573",52.36016
"5574",47.24188
"5575",49.88118
"5576",58.06953
"5577",55.29166
"5578",68.82747
"5579",68.26584
"5580",63.87305
"5581",43.18866
"5582",64.2522
"5583",70.24032
"5584",66.8616
"5585",43.2029
"5586",48.36469
"5587",46.39161
"5588",70.74092
"5589",51.04299
"5590",59.99904
"5591",65.84668
"5592",47.40865
"5593",64.91404
"5594",69.27282
"5595",63.07037
"5596",41.54053
"5597",55.27064
"5598",70.84337
"5599",70.14056
"5600",67.8068
"5601",69.18745
"5602",70.40235
"5603",55.78075
"5604",70.33868
"5605",70.27195
"5606",48.98259
"5607",45.75966
"5608",55.16171
"5609",63.78532
"5610",39.52545
"5611",63.83787
"5612",54.23761
"5613",69.63521
"5614",62.71297
"5615",46.68593
"5616",67.5017
"5617",58.69071
"5618",67.71293
"5619",59.9904
"5620",51.38074
"5621",52.95931
"5622",70.28492
"5623",46.076
"5624",70.45268
"5625",62.86179
"5626",51.19372
"5627",63.20163
"5628",65.50762
"5629",71.805
"5630",63.83868
"5631",71.97382
"5632",51.68157
"5633",67.72471
"5634",66.21743
"5635",66.29727
"5636",51.67996
"5637",70.11749
"5638",63.25715
"5639",55.36779
"5640",61.35472
"5641",47.59384
"5642",64.77844
"5643",69.22361
"5644",65.97991
"5645",68.78508
"5646",40.80483
"5647",50.98888
"5648",38.64796
"5649",58.3401
"5650",51.74095
"5651",51.91699
"5652",60.19463
"5653",57.67058
"5654",67.86253
"5655",63.90801
"5656",69.59294
"5657",48.04631
"5658",54.06378
"5659",67.44709
"5660",69.22859
"5661",67.86978
"5662",53.62757
"5663",66.57411
"5664",65.9999
"5665",70.99802
"5666",66.49538
"5667",56.53633
"5668",45.69588
"5669",67.56344
"5670",65.84526
"5671",68.90677
"5672",66.78392
"5673",66.78484
"5674",67.50379
"5675",44.79567
"5676",66.1916
"5677",62.4919
"5678",58.52641
"5679",57.7475
"5680",58.94262
"5681",64.51973
"5682",40.82315
"5683",52.15024
"5684",60.49154
"5685",53.32394
"5686",71.09348
"5687",60.24235
"5688",50.69374
"5689",63.36271
"5690",60.57969
"5691",55.97831
"5692",70.68617
"5693",48.77002
"5694",68.34459
"5695",61.27787
"5696",63.08151
"5697",47.94936
"5698",68.22138
"5699",39.97152
"5700",64.87596
"5701",50.53589
"5702",67.21909
"5703",48.87162
"5704",65.2185
"5705",58.2471
"5706",68.4249
"5707",61.16472
"5708",59.9106
"5709",55.24136
"5710",67.69161
"5711",59.0652
"5712",62.58001
"5713",69.0717
"5714",68.55021
"5715",69.06918
"5716",53.89174
"5717",60.1541
"5718",53.79108
"5719",63.71108
"5720",64.62702
"5721",50.02645
"5722",58.08952
"5723",70.67844
"5724",69.6864
"5725",70.74838
"5726",68.51142
"5727",61.60969
"5728",55.39854
"5729",71.77654
"5730",71.88568
"5731",63.25754
"5732",55.63139
"5733",71.12548
"5734",63.48369
"5735",65.13371
"5736",71.48941
"5737",44.03142
"5738",60.77973
"5739",60.06981
"5740",65.61856
"5741",65.25094
"5742",53.19577
"5743",69.66502
"5744",43.51853
"5745",69.60418
"5746",70.66353
"5747",55.31399
"5748",59.8036
"5749",63.30112
"5750",65.66053
"5751",69.59174
"5752",56.82842
"5753",64.82387
"5754",64.64639
"5755",57.66137
"5756",70.87198
"5757",56.19179
"5758",46.12924
"5759",68.79253
"5760",56.36817
"5761",69.61652
"5762",40.73541
"5763",60.97847
"5764",56.97428
"5765",43.18342
"5766",45.72582
"5767",63.89833
"5768",63.60495
"5769",71.023
"5770",56.03541
"5771",64.11367
"5772",67.63205
"5773",55.09556
"5774",43.99275
"5775",69.25731
"5776",56.56411
"5777",69.40052
"5778",64.79115
"5779",60.81814
"5780",68.03889
"5781",62.71338
"5782",57.04063
"5783",64.44587
"5784",42.32324
"5785",61.0537
"5786",41.93978
"5787",57.692
"5788",63.99474
"5789",63.79124
"5790",68.6654
"5791",56.79773
"5792",55.04679
"5793",60.7968
"5794",50.31252
"5795",66.12623
"5796",43.50453
"5797",52.86954
"5798",71.70793
"5799",57.72738
"5800",61.28236
"5801",51.87037
"5802",51.22665
"5803",58.85409
"5804",69.54041
"5805",44.72241
"5806",68.54712
"5807",50.14744
"5808",55.29606
"5809",56.3981
"5810",69.13685
"5811",45.93241
"5812",70.14712
"5813",45.92276
"5814",62.84168
"5815",70.4936
"5816",58.06194
"5817",63.86146
"5818",60.97619
"5819",52.87464
"5820",61.4943
"5821",58.15583
"5822",52.39253
"5823",63.5224
"5824",60.1501
"5825",54.97976
"5826",63.01044
"5827",48.9954
"5828",69.56109
"5829",52.64455
"5830",54.87839
"5831",55.15571
"5832",52.95508
"5833",71.67868
"5834",69.70982
"5835",67.92804
"5836",56.7613
"5837",54.36032
"5838",71.44569
"5839",71.50838
"5840",68.47117
"5841",57.81039
"5842",64.37488
"5843",55.71809
"5844",54.73234
"5845",67.83633
"5846",61.91553
"5847",67.35636
"5848",57.527
"5849",61.75393
"5850",65.22821
"5851",52.1213
"5852",69.22914
"5853",67.23058
"5854",64.46474
"5855",62.08563
"5856",52.59645
"5857",56.79639
"5858",60.70855
"5859",63.96787
"5860",44.21572
"5861",66.44706
"5862",64.52797
"5863",66.16108
"5864",43.91274
"5865",61.69408
"5866",67.02374
"5867",44.24001
"5868",56.67924
"5869",53.47075
"5870",55.83128
"5871",40.21109
"5872",47.86746
"5873",60.45695
"5874",66.02069
"5875",65.13745
"5876",70.77468
"5877",57.26943
"5878",63.71082
"5879",43.04477
"5880",42.25122
"5881",65.47514
"5882",44.57297
"5883",65.52159
"5884",48.03223
"5885",51.41852
"5886",58.4866
"5887",60.08382
"5888",50.94315
"5889",54.50263
"5890",45.22174
"5891",67.88471
"5892",63.59872
"5893",50.3835
"5894",45.88967
"5895",57.4079
"5896",55.42229
"5897",40.96005
"5898",69.53236
"5899",39.22782
"5900",56.64692
"5901",69.24438
"5902",48.50031
"5903",53.15277
"5904",59.35209
"5905",55.22442
"5906",62.72855
"5907",56.43572
"5908",61.70044
"5909",45.91919
"5910",38.92029
"5911",63.88028
"5912",68.00942
"5913",64.33856
"5914",62.23314
"5915",71.7825
"5916",43.93445
"5917",68.97498
"5918",43.69919
"5919",50.76631
"5920",36.98095
"5921",64.08859
"5922",64.15463
"5923",41.72598
"5924",53.86603
"5925",63.96033
"5926",55.62538
"5927",54.06613
"5928",65.63056
"5929",51.53674
"5930",48.76309
"5931",71.02583
"5932",47.52483
"5933",63.37764
"5934",69.36684
"5935",60.74742
"5936",65.25348
"5937",60.80126
"5938",55.75197
"5939",61.23692
"5940",42.93116
"5941",64.76289
"5942",63.70616
"5943",66.74044
"5944",43.69814
"5945",61.2082
"5946",67.75127
"5947",67.11199
"5948",55.18746
"5949",71.97435
"5950",68.55339
"5951",61.13096
"5952",68.41538
"5953",66.23131
"5954",59.64391
"5955",67.39064
"5956",62.99453
"5957",56.26037
"5958",69.06894
"5959",68.45528
"5960",65.05265
"5961",64.48112
"5962",71.24754
"5963",60.04717
"5964",52.9247
"5965",53.39442
"5966",71.80608
"5967",50.40492
"5968",67.60425
"5969",71.99132
"5970",52.26662
"5971",50.44094
"5972",37.04844
"5973",60.26349
"5974",59.60557
"5975",61.74695
"5976",71.99418
"5977",61.84543
"5978",45.34674
"5979",70.99524
"5980",51.58987
"5981",43.40615
"5982",50.60009
"5983",68.87713
"5984",60.1745
"5985",64.2498
"5986",54.65479
"5987",70.50947
"5988",67.06183
"5989",43.02146
"5990",49.8063
"5991",63.8887
"5992",68.38161
"5993",62.8566
"5994",56.24647
"5995",62.59584
"5996",68.79248
"5997",56.75264
"5998",66.85966
"5999",64.9377
"6000",55.55389
"6001",67.25716
"6002",68.11166
"6003",68.6504
"6004",68.34963
"6005",65.90337
"6006",70.56361
"6007",57.0815
"6008",60.0122
"6009",71.3386
"6010",61.9146
"6011",67.39326
"6012",65.38821
"6013",52.69236
"6014",68.02064
"6015",64.5943
"6016",62.84343
"6017",66.74968
"6018",48.4017
"6019",64.02401
"6020",58.47534
"6021",62.77262
"6022",49.11866
"6023",65.44262
"6024",61.09569
"6025",60.55095
"6026",54.0833
"6027",43.73697
"6028",65.36252
"6029",36.19603
"6030",61.45615
"6031",48.78507
"6032",59.00593
"6033",71.6524
"6034",41.09672
"6035",70.68543
"6036",66.82313
"6037",62.27601
"6038",65.06621
"6039",64.34133
"6040",52.30473
"6041",48.73343
"6042",67.20217
"6043",71.59338
"6044",70.90919
"6045",48.28595
"6046",45.51779
"6047",70.14609
"6048",71.2039
"6049",56.70254
"6050",67.10152
"6051",58.85834
"6052",71.74385
"6053",68.52272
"6054",49.98309
"6055",70.45931
"6056",70.83727
"6057",64.68179
"6058",52.25168
"6059",41.36314
"6060",57.42888
"6061",65.19543
"6062",63.47229
"6063",64.25691
"6064",61.21945
"6065",55.51616
"6066",55.40614
"6067",61.24745
"6068",62.68234
"6069",59.33067
"6070",65.89761
"6071",64.85756
"6072",62.78671
"6073",70.9092
"6074",53.49096
"6075",49.26867
"6076",52.27228
"6077",47.62011
"6078",58.65575
"6079",50.95377
"6080",41.88419
"6081",62.80581
"6082",47.29134
"6083",70.89862
"6084",55.88646
"6085",69.4702
"6086",71.8434
"6087",67.5746
"6088",63.57829
"6089",71.84893
"6090",71.63571
"6091",61.63116
"6092",56.21975
"6093",46.63416
"6094",45.48614
"6095",65.351
"6096",69.67964
"6097",54.42917
"6098",67.91936
"6099",68.43831
"6100",69.22974
"6101",66.90749
"6102",47.428
"6103",70.03095
"6104",39.35678
"6105",60.47246
"6106",49.11678
"6107",49.91708
"6108",43.49892
"6109",67.73415
"6110",57.35881
"6111",71.31658
"6112",67.78527
"6113",59.1268
"6114",66.27257
"6115",51.98225
"6116",68.18047
"6117",61.8783
"6118",55.92296
"6119",37.10779
"6120",71.85451
"6121",69.80263
"6122",52.38257
"6123",55.49451
"6124",70.50313
"6125",63.56932
"6126",48.20556
"6127",50.69797
"6128",66.00509
"6129",58.46541
"6130",69.35321
"6131",44.14411
"6132",66.19707
"6133",46.94667
"6134",62.50486
"6135",67.69816
"6136",63.45694
"6137",62.83864
"6138",70.33975
"6139",55.74501
"6140",66.96136
"6141",71.99373
"6142",60.98321
"6143",60.50817
"6144",59.53457
"6145",71.12849
"6146",67.78399
"6147",64.38287
"6148",62.86571
"6149",51.60705
"6150",62.4542
"6151",60.21411
"6152",64.5472
"6153",51.92063
"6154",54.09544
"6155",56.19138
"6156",57.98413
"6157",42.04904
"6158",62.71718
"6159",47.4649
"6160",63.38783
"6161",56.15392
"6162",62.13428
"6163",62.75391
"6164",69.22651
"6165",36.28161
"6166",62.53352
"6167",50.62244
"6168",64.88052
"6169",45.66396
"6170",69.59341
"6171",62.1578
"6172",71.13694
"6173",69.657
"6174",49.20691
"6175",56.37573
"6176",39.42138
"6177",66.31761
