"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Rural","Area_Suburban","Area_Urban","Contract_Month_To_Month","Contract_OneYear","Contract_TwoYear","Gender_Female","Gender_Male","Gender_Nonbinary","InternetService_DSL","InternetService_FiberOptic","InternetService_None"
"2244",0,64,28399.99,7.9732,11,1,0,0,0,0,0,0,0,1,0,0,1,0,1,56.08228,159.9349,4834.745442,3,3,3,3,4,4,3,4,1,0,0,0,0,1,1,0,0,0,1,0
"2245",1,25,40583.58,7.543264,9,1,0,1,0,0,1,0,0,1,1,1,1,1,0,65.02015,222.6609,6076.679824,4,3,5,3,3,5,3,3,1,0,0,0,0,1,1,0,0,0,0,1
"2246",7,42,78971.09,9.525291,10,1,1,0,0,0,1,0,1,0,0,0,0,0,0,70.1758,94.97283,6558.341155,2,2,2,2,3,2,4,4,0,0,1,0,1,0,0,1,0,1,0,0
"2247",1,34,96579.4,14.23961,9,2,1,1,1,0,0,0,0,0,1,0,0,0,1,66.89669,104.9781,6058.836085,4,3,4,3,5,3,4,3,0,1,0,0,0,1,1,0,0,1,0,0
"2248",2,52,26556.47,9.962435,8,1,0,0,1,1,1,0,1,1,0,0,0,0,0,49.54115,104.9923,4279.082635,2,2,2,3,3,3,2,3,0,0,1,1,0,0,1,0,0,0,0,1
"2249",2,46,26823.13,10.38427,10,1,0,0,1,1,1,1,0,1,0,0,0,0,1,65.17039,167.4564,5576.128456,3,2,2,4,4,3,4,2,0,1,0,0,0,1,1,0,0,0,1,0
"2250",8,73,23324.66,10.48875,13,0,0,0,0,0,0,0,1,0,1,1,1,0,1,66.66853,164.9889,6036.666027,3,4,4,2,3,3,3,3,1,0,0,1,0,0,0,1,0,0,1,0
"2251",9,65,74746.77,10.3085,8,1,0,1,0,1,1,0,1,1,1,0,1,1,0,57.48285,212.6695,5645.101799,3,2,4,1,3,3,3,3,0,0,1,1,0,0,1,0,0,0,0,1
"2252",4,70,16131.26,13.89024,14,0,0,0,0,0,1,0,0,0,1,1,1,1,0,56.78316,200.1652,5299.638224,3,4,3,3,4,4,2,3,1,0,0,1,0,0,0,1,0,0,0,1
"2253",0,32,7490.58,11.63863,12,2,0,0,1,0,1,0,0,0,1,1,0,0,1,66.85534,137.4872,5704.335112,4,3,4,3,3,4,5,4,1,0,0,1,0,0,0,1,0,0,1,0
"2254",0,71,83990.65,4.83372,14,1,1,0,1,1,1,0,1,1,1,0,0,0,1,71.20362,117.5152,6015.340909,3,4,3,3,4,3,3,2,0,0,1,1,0,0,1,0,0,0,0,1
"2255",1,22,9906.53,4.648055,12,1,0,0,0,0,1,0,0,0,0,1,0,1,1,55.06506,159.9512,4794.084269,5,5,5,5,3,3,4,3,0,1,0,0,0,1,1,0,0,0,1,0
"2256",0,41,16604,15.04532,10,1,0,1,0,0,1,1,0,1,0,1,0,0,0,60.37731,179.9656,5138.712432,4,4,3,5,2,4,5,3,0,0,1,1,0,0,0,0,1,0,1,0
"2257",4,48,25948.52,12.03137,14,0,1,0,0,0,1,0,1,1,1,0,0,0,1,62.68348,117.5152,5598.052693,4,6,4,2,4,4,4,4,0,1,0,1,0,0,0,1,0,0,0,1
"2258",2,60,10647.22,11.41456,14,0,1,1,1,0,1,0,0,0,1,1,1,1,1,38.34946,212.6415,4173.931741,3,4,4,4,2,5,4,3,1,0,0,1,0,0,0,1,0,1,0,0
"2259",2,72,7451.22,11.70068,8,2,1,0,1,0,1,0,0,1,0,0,0,1,1,57.3854,149.9378,5354.221755,4,4,3,4,3,4,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"2260",2,19,18694.86,7.254755,17,0,0,0,0,0,0,0,0,1,0,1,1,1,0,45.12504,222.6143,4872.376444,4,4,3,2,5,2,3,3,0,1,0,1,0,0,0,1,0,1,0,0
"2261",2,80,37333.83,9.36573,16,3,1,0,1,0,1,1,1,1,1,1,1,1,0,50.65407,270.1604,5310.662479,3,4,4,2,4,5,2,3,1,0,0,0,0,1,1,0,0,1,0,0
"2262",1,33,15824.18,6.629265,11,0,0,0,1,0,0,1,1,0,0,0,1,0,1,70.67216,172.4624,6262.849668,4,3,3,3,4,1,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"2263",3,58,96042.29,11.90561,9,1,0,0,1,0,1,0,0,0,0,0,0,1,1,52.98326,114.9658,4645.007236,4,3,4,3,4,3,3,3,0,0,1,1,0,0,0,1,0,0,0,1
"2264",2,38,86111.94,5.287739,11,1,0,0,0,0,1,1,0,1,1,1,0,0,1,55.97115,160.0122,4934.232191,4,3,2,3,3,3,3,3,0,0,1,1,0,0,0,0,1,0,0,1
"2265",4,35,18056.25,7.347479,5,0,2,0,0,0,1,0,0,1,0,1,0,0,1,61.16662,147.4601,5278.074401,4,4,3,3,3,4,4,2,0,0,1,1,0,0,1,0,0,0,1,0
"2266",4,65,9019.07,6.336993,11,1,0,0,1,1,1,0,0,0,1,1,1,1,1,70.62749,212.6415,6863.899773,2,3,2,5,1,4,3,4,0,1,0,0,0,1,0,1,0,1,0,0
"2267",6,28,12537.63,5.789458,9,1,0,0,1,1,0,0,0,0,1,1,1,0,1,65.39301,129.995,5942.9188,4,2,4,1,5,2,4,3,1,0,0,0,1,0,0,1,0,0,0,1
"2268",0,33,47612.31,13.58454,11,1,0,0,0,1,0,1,0,1,0,0,1,0,0,63.63151,159.9642,5626.901599,3,4,4,4,3,3,3,5,0,1,0,1,0,0,1,0,0,0,0,1
"2269",0,52,44909.71,12.00753,10,0,1,0,0,0,1,0,0,0,1,0,1,0,1,53.42523,129.9621,5108.08077,4,4,4,4,1,4,5,3,0,1,0,0,0,1,0,1,0,1,0,0
"2270",0,56,61449.42,5.920285,14,0,0,0,1,1,1,0,0,1,0,1,1,1,0,41.56439,242.6143,3937.196959,4,3,4,5,2,4,5,4,0,1,0,1,0,0,1,0,0,0,1,0
"2271",4,78,44220.48,4.685599,9,2,0,1,0,0,1,1,0,0,1,0,0,1,1,69.97129,192.4705,6159.279047,3,4,3,6,3,4,3,3,1,0,0,1,0,0,0,1,0,0,1,0
"2272",4,22,82714.05,8.231804,15,1,1,0,1,0,1,1,0,1,0,0,0,1,1,61.88348,182.4433,6102.523323,4,4,4,5,4,5,5,3,0,1,0,0,0,1,0,1,0,1,0,0
"2273",1,56,52119.38,4.493677,12,0,0,0,1,0,1,1,0,0,0,0,1,0,1,52.59552,149.9447,4997.517022,2,2,3,4,2,3,3,3,0,1,0,0,0,1,1,0,0,1,0,0
"2274",1,36,58937.05,13.18151,11,2,0,1,0,0,1,0,1,0,0,0,1,1,1,41.90646,190.127,4499.020965,2,4,3,4,3,2,4,4,0,1,0,1,0,0,0,1,0,1,0,0
"2275",3,55,81140.88,12.40678,15,0,1,0,1,1,0,0,0,1,0,0,0,1,1,46.92377,149.9378,4583.54052,2,2,2,3,3,3,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"2276",8,51,11712.45,11.83848,10,1,0,0,0,0,1,0,0,0,1,0,1,1,0,62.5016,187.656,5902.250031,3,1,3,4,4,2,4,4,1,0,0,1,0,0,1,0,0,0,0,1
"2277",2,30,2534.94,12.71148,13,3,1,0,1,0,1,0,0,1,1,1,0,0,1,60.53095,127.5067,5265.959419,4,5,3,5,3,3,4,3,1,0,0,1,0,0,1,0,0,0,0,1
"2278",8,39,57201.39,1.882426,17,0,0,1,1,0,1,0,0,0,0,1,0,1,1,68.98508,159.9512,6176.702519,1,2,3,1,6,2,2,1,0,1,0,1,0,0,0,1,0,0,1,0
"2279",1,79,35666.27,10.26788,18,1,0,0,1,1,1,0,0,0,0,0,0,0,1,68.64269,92.45514,6051.500521,3,3,3,4,2,3,3,2,0,0,1,1,0,0,0,1,0,1,0,0
"2280",0,52,69425.74,8.718368,17,2,1,0,0,0,1,0,1,1,1,0,0,0,0,71.36862,117.5152,6173.441338,4,4,4,2,5,3,3,3,0,0,1,0,0,1,0,1,0,0,0,1
"2281",0,80,96190.74,9.625936,10,2,0,0,1,0,1,0,0,0,0,0,1,1,1,63.35604,187.6094,5959.251896,3,3,5,3,5,4,3,4,0,1,0,1,0,0,1,0,0,1,0,0
"2282",4,50,107720.5,10.59942,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,58.43075,92.45514,5319.904812,3,3,3,2,5,4,4,2,0,0,1,0,1,0,1,0,0,1,0,0
"2283",0,25,73082.67,13.14633,11,0,0,0,0,0,1,1,0,1,0,0,0,1,0,59.05181,182.4433,5655.241249,5,6,4,1,4,5,5,6,1,0,0,1,0,0,1,0,0,1,0,0
"2284",3,41,18621.61,14.20238,13,0,0,0,0,0,0,1,1,0,1,0,0,1,1,59.84762,194.9882,5413.209537,4,2,4,3,1,4,4,5,1,0,0,0,0,1,1,0,0,0,1,0
"2285",1,57,15846.96,11.55756,11,2,0,0,1,1,1,0,0,0,0,1,1,1,1,66.55543,187.6422,5918.425104,3,2,2,3,4,4,3,5,0,1,0,0,0,1,1,0,0,0,0,1
"2286",1,82,80905.43,13.86573,11,0,0,0,1,0,1,0,1,0,0,0,0,1,0,68.14733,129.9598,6235.95972,3,2,3,3,5,4,3,1,0,1,0,1,0,0,0,1,0,1,0,0
"2287",3,42,29552.09,8.484285,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,68.78714,92.45514,6246.215724,4,5,4,4,4,3,3,4,0,1,0,0,0,1,0,1,0,1,0,0
"2288",1,89,26110.4,10.51358,12,0,0,0,1,0,1,1,0,0,0,0,1,0,1,71.44166,149.9447,6480.587744,5,4,4,3,6,5,4,3,0,0,1,1,0,0,0,1,0,1,0,0
"2289",3,62,27568.88,9.361228,6,3,0,0,1,0,1,0,1,0,0,0,0,0,1,67.76809,114.9728,5676.566637,5,5,4,2,4,4,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"2290",1,79,41295.47,10.10572,16,2,0,0,1,0,1,0,0,0,0,1,1,0,1,71.16551,117.472,5962.571357,6,5,5,4,4,3,4,2,1,0,0,0,1,0,1,0,0,0,0,1
"2291",0,66,71013.32,10.20091,9,0,0,0,1,1,1,0,1,1,1,0,1,0,0,56.01076,154.9755,5396.171943,3,4,3,4,3,3,2,4,0,0,1,1,0,0,1,0,0,1,0,0
"2292",4,32,36339.45,6.172615,12,2,0,0,0,0,1,1,0,0,1,0,0,0,1,49.85906,125.0073,4502.462771,4,4,4,5,3,5,5,5,1,0,0,0,1,0,0,1,0,0,0,1
"2293",1,82,29701.43,11.40209,12,0,0,1,1,0,1,1,0,0,1,0,1,1,1,48.28818,252.6378,4492.45352,6,6,5,5,3,5,5,5,1,0,0,1,0,0,1,0,0,0,1,0
"2294",3,62,80719.57,11.06909,5,2,1,0,0,0,1,0,0,1,1,0,1,1,0,36.82387,210.1518,3749.327724,2,4,4,3,6,2,3,4,0,0,1,1,0,0,0,1,0,0,0,1
"2295",1,83,26545.33,4.480118,11,2,0,0,0,1,0,0,0,0,0,0,1,0,0,55.55865,117.4392,5126.88947,4,2,2,3,5,1,3,2,0,0,1,0,0,1,0,1,0,1,0,0
"2296",3,66,27129.17,9.602868,12,3,1,0,1,1,1,0,0,1,1,0,0,1,1,50.43597,149.9845,4503.081003,2,2,3,5,2,2,4,3,0,1,0,1,0,0,0,0,1,0,0,1
"2297",2,47,8244.17,2.482674,17,0,0,0,0,0,0,0,1,0,1,0,1,0,1,61.77813,120.0035,5532.170372,3,4,4,4,3,6,5,3,1,0,0,0,0,1,0,1,0,0,0,1
"2298",7,72,22300.51,8.427959,19,1,0,1,0,0,1,1,0,0,1,0,0,0,1,41.74273,157.4836,3716.351124,4,4,4,4,3,4,3,1,0,1,0,1,0,0,1,0,0,0,1,0
"2299",4,39,4003.56,8.142745,11,0,0,0,0,0,1,0,0,1,1,1,0,0,1,64.92325,139.983,6071.410686,4,5,4,3,3,4,5,4,1,0,0,1,0,0,1,0,0,1,0,0
"2300",4,51,32964.97,10.59864,12,4,0,0,1,0,1,1,0,0,1,0,0,1,1,58.76049,159.9942,5246.927502,3,2,3,3,4,4,4,4,1,0,0,0,1,0,1,0,0,0,0,1
"2301",1,53,46153.23,11.98282,17,0,0,0,1,1,1,0,1,0,0,1,0,0,1,48.09099,127.482,4036.529834,5,6,4,4,3,5,6,3,0,1,0,0,0,1,1,0,0,0,1,0
"2302",3,44,23083.74,11.56648,9,2,0,0,1,0,1,1,0,1,0,0,0,1,1,63.90452,182.4433,6165.207912,4,3,4,2,3,4,4,3,0,1,0,0,1,0,0,1,0,1,0,0
"2303",0,46,80782.53,11.59767,13,0,0,0,0,1,1,1,0,0,1,0,0,1,1,71.52133,192.4705,6185.77752,2,3,3,3,3,3,3,4,0,1,0,0,1,0,1,0,0,0,1,0
"2304",3,43,27476.28,9.392826,15,2,0,0,0,1,1,1,1,0,0,0,0,0,0,58.55948,147.4783,5138.564566,3,2,4,5,4,3,4,2,0,1,0,1,0,0,0,1,0,0,1,0
"2305",1,46,59939.02,3.849388,10,0,0,1,0,1,1,1,0,0,1,0,0,0,1,38.8517,157.4836,3462.288487,4,4,3,1,5,4,3,4,0,0,1,1,0,0,0,1,0,0,1,0
"2306",1,21,50275.96,13.77481,11,1,0,0,0,1,1,0,0,1,0,0,1,1,1,63.13521,197.6288,5845.877831,3,3,2,4,3,4,5,2,0,0,1,0,0,1,1,0,0,0,0,1
"2307",8,51,27251.15,11.0309,10,2,0,1,1,0,1,0,1,1,0,1,1,0,0,58.172,174.9618,5421.452894,5,5,5,2,4,3,3,3,1,0,0,1,0,0,0,1,0,0,1,0
"2308",2,44,6551.34,10.89868,11,0,0,1,1,1,1,1,0,0,0,1,1,0,1,57.89761,182.4538,5139.969727,5,4,5,5,3,5,6,5,1,0,0,0,0,1,0,1,0,0,1,0
"2309",4,40,32935.41,13.54555,11,0,0,0,0,0,1,0,1,0,0,0,1,1,1,60.89154,210.127,5673.309041,2,3,2,4,3,3,2,3,0,1,0,1,0,0,1,0,0,0,1,0
"2310",1,26,48000.45,4.031118,11,2,0,0,0,0,1,1,1,1,0,0,0,0,1,48.3857,149.9741,4724.312922,3,3,3,4,3,4,5,3,1,0,0,0,0,1,1,0,0,1,0,0
"2311",1,54,43154.85,1.283458,14,0,0,0,1,1,0,0,1,0,0,1,1,1,1,71.95713,222.6362,6493.121834,2,3,3,4,5,3,3,2,0,1,0,0,1,0,0,1,0,0,1,0
"2312",2,35,28813.13,14.14138,17,0,1,0,0,0,1,1,1,0,1,0,0,1,1,71.81426,162.5119,6382.61699,3,1,2,4,3,4,4,4,1,0,0,0,0,1,1,0,0,0,0,1
"2313",4,61,72298.05,4.723834,12,0,1,1,1,0,1,0,0,0,1,1,1,1,0,69.97649,212.6415,6737.558934,4,3,3,2,5,3,2,3,0,0,1,1,0,0,0,0,1,1,0,0
"2314",0,87,28679.37,5.898192,8,0,1,0,0,0,1,1,0,1,0,0,0,0,0,42.34953,167.4564,3592.529146,3,3,4,4,2,5,5,4,0,1,0,0,0,1,0,1,0,0,1,0
"2315",5,31,31551.04,13.01228,13,1,1,0,0,1,1,1,1,0,0,0,1,1,0,69.13737,242.6326,6481.198108,3,3,4,5,4,3,4,4,1,0,0,0,1,0,1,0,0,0,1,0
"2316",1,58,20514.4,10.41502,10,0,0,0,0,0,1,0,1,1,1,0,0,1,0,54.26571,164.9785,5274.06662,2,3,3,3,3,4,2,4,1,0,0,1,0,0,1,0,0,1,0,0
"2317",2,49,12938.03,14.0461,11,1,0,1,0,0,1,0,0,1,1,1,0,0,0,59.31818,139.983,5517.787412,5,5,5,5,1,4,5,4,0,0,1,1,0,0,1,0,0,1,0,0
"2318",0,27,36283.34,10.31019,12,1,0,0,1,1,1,1,0,0,0,0,0,0,1,69.33555,144.9607,5906.432884,4,3,4,3,4,4,5,4,1,0,0,0,1,0,0,1,0,0,1,0
"2319",3,39,14128.58,11.21706,19,4,0,0,1,0,1,0,0,1,0,0,1,1,1,63.17917,210.1051,6265.527896,3,5,4,4,4,4,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"2320",3,73,6511.56,13.41922,11,1,0,0,1,1,1,1,1,1,1,1,1,1,1,44.60467,270.1604,4868.722454,3,4,3,2,4,2,4,3,1,0,0,0,0,1,1,0,0,1,0,0
"2321",8,44,63843.19,10.34966,18,1,0,1,0,0,1,0,0,1,1,0,1,0,1,67.98776,139.9816,6207.251325,2,2,3,5,2,5,4,3,1,0,0,0,1,0,1,0,0,0,0,1
"2322",2,52,70140.91,14.14757,12,0,0,0,1,0,1,1,0,0,1,1,0,0,1,61.00511,169.9928,5210.641825,4,4,4,5,2,6,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"2323",0,45,8589.52,9.5756,17,0,1,0,0,0,1,1,0,1,0,0,0,0,0,59.93377,167.4564,5088.760007,3,2,3,2,4,4,3,2,1,0,0,0,0,1,1,0,0,0,1,0
"2324",8,66,14528.18,11.75442,12,1,0,0,0,1,1,1,0,0,1,1,1,0,1,61.0006,162.5005,5544.892096,4,4,4,4,3,4,3,4,0,0,1,0,0,1,1,0,0,0,0,1
"2325",0,23,38821.95,10.41941,12,2,0,0,0,0,1,0,0,1,0,0,0,0,0,64.36371,134.9509,5534.204852,4,3,4,3,3,4,6,3,0,1,0,1,0,0,0,1,0,0,1,0
"2326",4,31,50599.12,12.45955,19,1,0,0,1,1,1,1,0,1,1,0,0,0,1,67.75523,159.9794,6479.599891,3,3,3,5,3,3,4,4,0,1,0,0,0,1,0,1,0,1,0,0
"2327",1,86,46164.49,12.82752,12,2,0,0,0,0,1,0,0,0,0,1,0,0,0,56.26602,104.9643,4936.469796,3,2,3,3,5,4,3,3,0,1,0,0,1,0,1,0,0,1,0,0
"2328",6,41,13317.33,10.45502,10,3,0,0,1,1,0,0,0,1,0,1,1,1,1,62.65179,242.6143,5859.880253,4,5,3,3,4,3,4,4,0,0,1,1,0,0,0,0,1,0,1,0
"2329",0,28,41695.97,13.14201,12,1,0,0,0,0,1,1,0,0,1,1,0,0,1,59.3332,149.9928,5504.260765,3,3,3,4,4,3,3,4,0,0,1,0,1,0,1,0,0,1,0,0
"2330",1,29,29827.09,10.50519,13,0,0,1,1,0,1,1,1,1,0,0,0,1,1,60.69643,172.4848,5469.377243,4,3,5,4,4,3,4,3,0,0,1,1,0,0,1,0,0,0,0,1
"2331",2,24,40098.08,5.417149,15,1,1,0,0,0,1,1,0,0,1,0,0,1,1,62.98803,192.4705,5620.276365,2,3,3,3,3,3,6,3,0,1,0,0,0,1,1,0,0,0,1,0
"2332",0,59,35215.76,4.71193,9,1,0,0,1,0,1,1,1,0,0,1,1,1,0,58.6688,255.1417,5382.024213,5,4,5,5,3,3,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"2333",7,84,68825.55,9.054731,10,1,0,1,0,0,1,0,1,1,1,1,0,0,1,63.07329,162.5007,5608.639508,2,3,3,4,4,4,4,5,1,0,0,0,1,0,0,1,0,0,1,0
"2334",1,80,8774.81,12.8072,13,0,0,0,0,1,1,0,0,1,1,0,1,0,0,66.81169,172.4579,5824.416954,3,2,4,3,3,2,1,5,0,0,1,1,0,0,0,1,0,0,1,0
"2335",1,42,11287.26,5.124854,14,7,1,1,0,0,1,0,0,1,0,0,1,1,0,70.1175,230.1051,6349.139653,4,3,4,4,3,5,4,2,1,0,0,1,0,0,1,0,0,0,1,0
"2336",1,86,72032.69,14.75424,8,0,1,0,1,0,1,0,1,1,0,1,1,0,0,57.47194,154.9618,5447.340664,3,3,2,5,2,4,2,3,1,0,0,1,0,0,0,1,0,1,0,0
"2337",0,64,93970.75,10.24788,13,1,0,1,0,0,1,0,1,1,1,0,0,0,1,61.20291,149.9915,5301.140786,5,4,6,2,3,5,6,5,0,1,0,1,0,0,0,1,0,0,1,0
"2338",3,46,12421.16,12.46312,5,2,0,0,1,1,1,0,1,1,0,0,1,1,1,48.89289,212.6228,5194.247313,3,4,3,3,4,3,2,4,0,0,1,0,0,1,0,1,0,1,0,0
"2339",0,81,44732.75,8.543534,9,2,1,0,0,0,1,0,0,0,1,1,1,0,0,61.49459,129.995,5265.014414,4,4,3,1,5,4,4,2,0,0,1,0,0,1,0,1,0,0,0,1
"2340",1,67,31304.23,8.044684,20,1,0,0,1,0,1,1,0,1,1,1,0,0,0,50.27485,192.4885,4345.452904,3,3,3,2,4,3,3,2,1,0,0,1,0,0,1,0,0,0,1,0
"2341",3,40,45203.76,15.2604,13,1,0,0,0,1,1,0,0,0,1,1,1,0,1,71.98828,162.4713,6304.569466,5,4,5,3,3,5,4,3,0,1,0,1,0,0,1,0,0,0,1,0
"2342",4,38,43560.75,7.660536,16,1,2,0,1,1,1,0,0,1,0,0,1,0,1,47.46129,139.9349,4750.23799,4,4,4,3,4,3,3,3,1,0,0,0,1,0,1,0,0,1,0,0
"2343",1,88,22016.87,12.39355,13,2,0,0,0,1,1,0,1,0,1,0,1,1,1,61.70332,190.1737,5622.295605,4,4,4,3,4,5,5,5,0,1,0,1,0,0,0,1,0,0,0,1
"2344",4,49,25377.86,9.213315,13,0,1,0,0,0,1,1,0,1,1,0,0,1,1,68.59441,214.9663,6153.244903,3,3,4,4,3,4,3,4,1,0,0,0,1,0,1,0,0,0,1,0
"2345",3,40,13479.83,12.42505,13,0,0,0,1,1,1,0,0,0,0,0,1,0,0,68.36284,104.9629,5918.039284,3,4,4,4,3,4,3,3,1,0,0,0,0,1,1,0,0,0,0,1
"2346",1,62,5841.81,9.742158,13,2,1,0,1,1,1,0,0,0,1,1,0,0,0,55.13723,137.4872,4676.604059,3,3,3,4,4,4,3,2,1,0,0,0,0,1,0,1,0,0,1,0
"2347",0,77,149891.1,14.78896,12,0,0,1,1,1,1,1,0,0,1,1,1,1,0,56.51219,265.147,5203.296804,4,4,3,2,5,3,3,2,0,0,1,0,0,1,0,1,0,0,1,0
"2348",3,47,11319.52,11.21614,10,1,0,0,1,0,1,1,0,1,0,0,1,0,1,47.11262,172.4404,4733.327376,3,2,1,3,4,3,4,3,1,0,0,1,0,0,1,0,0,1,0,0
"2349",0,28,18620.96,11.43176,10,1,0,1,0,0,1,0,0,0,1,0,0,1,0,67.61562,159.965,5852.816544,2,3,2,4,4,3,4,2,1,0,0,1,0,0,1,0,0,0,1,0
"2350",3,35,33350.91,10.42876,9,1,1,0,0,1,1,1,0,0,0,0,1,1,1,52.53836,220.1149,5431.77178,4,4,4,3,2,4,5,4,0,0,1,0,0,1,0,1,0,1,0,0
"2351",1,36,20069.25,8.434356,13,1,0,1,0,0,1,0,0,1,1,0,1,0,1,58.13967,152.4579,5624.550489,3,4,2,3,3,3,6,4,0,0,1,1,0,0,1,0,0,1,0,0
"2352",0,70,37394.14,6.744374,10,0,0,0,1,0,0,0,0,1,1,0,0,1,1,67.16748,162.4608,6185.878482,6,5,6,4,1,7,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"2353",1,43,35583.03,4.84294,9,2,0,0,0,0,1,1,1,1,0,0,1,0,1,65.40232,162.4818,5845.199618,4,4,4,4,2,4,3,4,1,0,0,1,0,0,1,0,0,0,0,1
"2354",0,69,20507.78,11.76257,11,1,0,0,1,0,1,0,0,0,0,1,1,0,1,67.25763,149.9483,5691.423795,3,4,4,3,4,4,3,4,0,0,1,0,0,1,0,1,0,0,1,0
"2355",0,85,126992.3,16.08033,11,1,0,0,1,1,1,1,1,0,1,0,0,1,0,60.51117,194.9882,5230.965245,4,4,3,3,5,2,4,4,0,0,1,0,0,1,1,0,0,0,1,0
"2356",0,29,19153.42,14.63696,14,0,1,0,0,0,1,0,1,0,0,0,0,0,1,45.25561,114.9728,3847.783663,3,3,3,3,3,2,3,3,0,1,0,1,0,0,1,0,0,0,1,0
"2357",0,87,50722.81,15.91057,10,3,0,0,1,0,0,0,0,0,1,0,1,1,1,71.5701,187.656,6328.049165,6,5,5,4,3,4,5,4,0,0,1,1,0,0,0,1,0,0,0,1
"2358",1,52,26270.48,8.541154,11,0,0,0,0,1,1,1,0,0,1,0,1,1,1,59.14141,232.6378,5940.651428,5,4,5,3,3,3,6,4,0,0,1,1,0,0,0,1,0,1,0,0
"2359",3,33,39381.88,4.575053,15,0,0,0,1,0,1,1,0,1,0,1,1,0,0,40.73055,204.9496,3847.123645,5,6,5,5,3,6,5,7,0,1,0,1,0,0,1,0,0,0,1,0
"2360",0,62,41287.82,9.953423,16,1,0,0,1,0,1,0,0,1,1,0,1,0,1,64.98884,152.4579,6116.781073,3,2,4,4,4,4,3,4,0,0,1,1,0,0,0,1,0,1,0,0
"2361",0,32,49486.67,2.891818,11,1,0,0,0,0,1,1,1,0,0,1,1,1,1,66.81622,235.1417,6551.623181,4,4,4,4,4,3,3,3,1,0,0,1,0,0,1,0,0,1,0,0
"2362",0,37,6556.37,13.39001,15,3,1,0,1,0,1,1,0,1,1,1,0,1,1,64.62103,227.4754,5748.202465,5,4,5,3,5,5,5,4,0,1,0,1,0,0,1,0,0,0,1,0
"2363",1,62,76812.26,10.46668,13,0,2,0,0,0,1,0,0,0,1,1,0,0,0,65.64436,105.011,5455.249378,4,4,3,4,2,3,5,3,0,0,1,1,0,0,1,0,0,0,0,1
"2364",3,29,28282.29,7.430044,12,2,1,0,1,0,1,0,0,1,0,1,1,1,0,49.86477,242.6143,4798.189466,2,1,2,3,4,1,4,2,1,0,0,1,0,0,1,0,0,0,1,0
"2365",3,78,12246,7.698265,13,0,0,1,0,0,1,0,0,1,1,0,1,1,0,56.5003,222.6281,5722.608267,4,2,4,2,2,4,3,2,0,0,1,0,1,0,0,1,0,1,0,0
"2366",1,84,52506.62,8.832628,20,2,0,0,0,1,1,0,1,0,0,1,1,1,0,68.01321,190.1599,6024.552428,2,4,3,4,3,2,3,4,0,1,0,1,0,0,1,0,0,0,0,1
"2367",1,83,12860.97,9.250737,14,2,0,0,0,1,1,1,0,0,0,1,1,1,0,70.39347,220.1478,6266.666067,4,5,4,5,5,3,4,5,0,1,0,0,0,1,0,1,0,0,0,1
"2368",0,43,99932.29,8.162638,9,0,0,0,0,1,1,0,0,0,1,0,1,0,0,56.84758,117.4858,5004.513585,4,3,4,5,3,5,4,5,1,0,0,0,1,0,0,1,0,0,0,1
"2369",0,41,28238.85,6.940518,11,1,1,0,0,0,1,1,0,1,0,0,0,0,0,62.55541,147.4564,5812.466707,4,2,2,3,4,1,2,3,1,0,0,1,0,0,0,1,0,1,0,0
"2370",3,80,31450.16,8.52111,12,1,1,0,1,0,1,1,0,1,0,0,1,1,0,68.31311,262.6106,6210.2238,5,5,5,4,4,3,4,4,1,0,0,0,1,0,1,0,0,0,1,0
"2371",4,66,16210.46,12.88184,14,0,0,0,1,0,1,0,1,0,1,1,0,1,0,59.39367,174.9919,5339.490928,3,3,2,2,4,3,4,2,0,1,0,1,0,0,0,1,0,0,1,0
"2372",0,66,52985.04,7.899627,16,3,0,0,0,0,1,1,0,1,0,1,0,0,1,52.0997,159.9656,4878.10553,4,5,4,3,3,4,5,3,0,0,1,0,1,0,0,1,0,1,0,0
"2373",1,51,36262.17,11.10249,15,2,0,0,1,0,1,0,0,1,0,0,1,1,0,70.02925,230.1051,6359.455223,4,4,3,4,3,4,3,3,0,0,1,1,0,0,0,1,0,0,1,0
"2374",2,83,16263.98,3.814618,10,0,1,1,1,1,1,0,0,0,1,0,1,0,1,56.09767,129.9621,5286.98629,2,2,2,2,3,3,3,4,1,0,0,0,1,0,0,1,0,1,0,0
