"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Tenure","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Rural","Area_Suburban","Area_Urban","Contract_Month_To_Month","Contract_OneYear","Contract_TwoYear","Gender_Female","Gender_Male","Gender_Nonbinary","InternetService_DSL","InternetService_FiberOptic","InternetService_None"
"5429",1,20,13642.51,11.82876,6,1,2,0,0,0,1,1,1,0,0,0,1,0,1,68.67008,152.4624,6507.865826,3,2,3,2,4,3,3,3,0,0,1,1,0,0,1,0,0,1,0,0
"5430",2,71,36271.6,9.7017,11,2,0,1,1,0,1,0,1,1,1,0,1,1,1,62.03084,245.1457,5829.643329,5,5,5,4,3,4,4,3,1,0,0,0,0,1,0,1,0,0,1,0
"5431",0,60,27715.71,7.901381,11,1,0,0,1,0,0,0,0,1,1,0,0,0,0,55.591,127.4738,5192.718983,4,4,4,4,3,5,4,4,1,0,0,1,0,0,0,1,0,1,0,0
"5432",0,36,35138,7.678053,14,2,0,0,1,0,1,0,0,1,0,0,0,1,0,61.70653,137.4616,5351.253775,2,3,1,4,3,3,4,1,0,0,1,1,0,0,1,0,0,0,0,1
"5433",1,86,28883.86,12.27053,9,1,0,0,1,0,1,0,0,1,0,0,1,0,1,68.23146,159.9349,5835.931989,4,3,3,4,2,5,2,3,0,0,1,0,1,0,0,1,0,0,1,0
"5434",9,43,26157.03,13.83721,19,2,1,0,0,0,1,1,0,1,1,0,0,0,1,57.33546,159.9794,5658.119795,6,5,6,3,5,5,5,6,0,0,1,1,0,0,1,0,0,1,0,0
"5435",1,87,32134.66,9.85498,13,0,0,0,0,1,0,0,0,0,1,0,1,0,1,41.93,117.4858,3621.670599,3,3,4,3,2,3,5,2,0,0,1,1,0,0,1,0,0,0,0,1
"5436",4,32,19360.56,9.936636,16,2,0,0,0,0,1,0,1,0,1,0,1,1,0,42.73824,202.65,4710.736343,4,4,3,4,3,4,4,4,0,1,0,1,0,0,1,0,0,1,0,0
"5437",4,42,73585.2,11.74964,12,1,0,0,0,0,1,0,0,1,0,0,1,1,1,45.6406,210.1051,4810.343275,3,4,4,5,2,4,5,3,1,0,0,1,0,0,0,0,1,1,0,0
"5438",1,23,13419.4,4.457169,11,2,1,1,1,1,1,1,0,0,0,1,1,1,1,70.54929,232.624,6842.591894,5,5,4,4,4,6,4,5,0,1,0,1,0,0,1,0,0,1,0,0
"5439",4,44,131421.6,8.776017,8,0,0,0,0,1,1,1,0,1,0,0,0,1,0,71.26299,182.4433,6716.643947,5,5,4,3,5,3,4,3,0,0,1,0,1,0,1,0,0,1,0,0
"5440",3,48,58634.05,11.32314,9,1,0,0,0,1,1,1,0,1,1,0,0,0,0,49.19922,179.9794,4459.144157,2,4,5,4,4,4,5,4,0,1,0,1,0,0,0,1,0,0,1,0
"5441",4,28,73871.69,11.58061,12,2,0,0,0,1,1,1,0,0,0,1,1,0,0,36.88048,182.4538,3531.898755,4,3,4,3,2,4,4,6,0,0,1,0,0,1,0,1,0,0,1,0
"5442",0,51,42176.36,8.556186,7,0,1,0,1,1,1,1,0,0,0,1,0,1,1,63.86048,192.4567,5460.847751,4,3,4,4,2,3,3,4,1,0,0,0,1,0,1,0,0,0,1,0
"5443",1,24,12826.8,12.98536,14,2,1,0,0,0,1,1,1,1,1,0,1,0,1,66.03197,207.4811,6005.171652,3,4,4,2,4,3,4,5,0,1,0,0,0,1,0,0,1,0,1,0
"5444",3,22,34128.52,8.102753,8,1,0,0,0,0,1,0,0,0,1,0,0,1,0,38.01787,139.965,3953.160859,4,4,5,4,3,3,2,3,1,0,0,1,0,0,1,0,0,1,0,0
"5445",3,48,44510.61,9.519633,5,0,0,0,0,0,1,1,0,1,1,1,1,0,0,65.61344,184.9963,5921.940703,4,5,3,5,4,4,2,2,0,0,1,0,1,0,1,0,0,0,0,1
"5446",1,41,53710.01,7.750638,9,0,1,0,0,1,1,0,1,0,0,0,0,0,0,54.79873,114.9728,4703.453548,3,3,4,3,3,3,3,4,1,0,0,1,0,0,0,1,0,0,1,0
"5447",4,57,27210.96,13.73836,12,0,1,0,1,0,1,0,1,1,0,0,0,0,1,45.91152,117.4686,4522.635377,3,4,4,5,2,3,4,3,1,0,0,1,0,0,0,1,0,1,0,0
"5448",3,84,4850.34,7.233971,13,0,0,0,0,0,1,0,1,0,0,1,1,0,1,47.56294,152.466,4149.007278,2,5,4,2,4,2,2,3,0,1,0,0,0,1,1,0,0,0,1,0
"5449",4,34,51855.3,7.875839,9,0,0,0,1,1,1,0,0,1,1,0,0,1,1,59.36326,149.9845,5374.093177,5,5,5,3,2,4,3,3,0,0,1,1,0,0,1,0,0,0,0,1
"5450",0,64,7194.85,9.59364,10,0,1,0,0,0,1,1,0,1,0,1,0,1,0,54.79811,182.4762,4769.664836,3,3,5,2,4,3,2,2,0,0,1,0,0,1,1,0,0,0,0,1
"5451",1,51,21397.92,11.24765,16,1,0,0,1,1,1,1,0,1,1,1,1,1,0,66.8679,287.6427,6261.840951,3,4,4,4,4,2,4,3,1,0,0,1,0,0,0,1,0,0,1,0
"5452",0,67,28885.46,12.10598,14,2,0,0,1,0,1,0,0,0,0,0,1,0,0,62.83739,117.4392,5744.96728,4,4,3,2,3,4,5,4,0,0,1,1,0,0,0,1,0,1,0,0
"5453",3,27,47100.05,13.42619,15,0,1,0,1,0,1,0,0,0,1,0,1,0,0,54.41951,149.9621,4950.374878,5,5,4,3,4,4,4,5,0,1,0,0,0,1,0,1,0,0,1,0
"5454",1,73,72477.17,13.65897,13,0,0,0,1,0,1,0,0,1,1,0,1,0,0,64.54829,152.4579,6075.403261,2,3,2,4,2,4,3,2,1,0,0,0,0,1,0,1,0,1,0,0
"5455",6,37,18685.16,10.28292,10,0,0,1,0,1,0,1,0,1,1,1,1,1,1,65.52483,287.6427,6351.617139,4,5,4,2,4,3,3,4,1,0,0,0,1,0,0,1,0,0,1,0
"5456",3,85,43345.6,7.279683,11,0,0,1,1,0,1,1,0,0,0,0,1,1,0,63.94696,207.6386,5742.088036,3,3,5,2,4,4,4,5,1,0,0,0,0,1,1,0,0,0,0,1
"5457",2,36,23960.61,8.549102,14,1,0,1,1,0,0,0,1,0,0,0,0,1,0,55.505,149.9598,4885.896119,2,2,3,2,3,2,3,3,0,0,1,0,1,0,1,0,0,0,1,0
"5458",1,18,12435.87,12.64401,11,0,0,1,0,0,1,0,0,0,0,0,0,1,1,64.38615,127.4421,5980.119936,4,5,4,3,4,3,2,3,0,1,0,0,0,1,1,0,0,1,0,0
"5459",1,71,40647.66,11.06254,10,2,0,1,0,0,1,0,1,0,1,0,1,0,0,63.50859,152.4798,5517.434596,4,4,4,3,4,4,3,2,0,1,0,1,0,0,1,0,0,0,1,0
"5460",0,32,27601.96,4.138782,16,1,0,0,1,1,1,1,0,0,0,1,1,0,1,71.24628,182.4538,6211.505298,4,4,4,4,3,5,4,4,0,0,1,1,0,0,0,1,0,0,1,0
"5461",0,49,38524.15,7.3642,11,1,0,1,1,0,1,1,0,1,0,1,0,0,0,41.27155,179.9656,3550.827248,4,5,5,3,5,4,3,4,1,0,0,0,0,1,1,0,0,0,1,0
"5462",3,28,86463.61,8.068417,16,1,1,0,1,0,1,0,0,0,0,0,0,1,0,61.91437,147.4421,5392.876359,4,3,3,3,4,3,4,4,1,0,0,1,0,0,1,0,0,0,1,0
"5463",1,43,33465.9,11.64064,12,0,0,0,0,1,1,1,0,1,0,0,1,0,1,71.78213,159.9642,6339.798083,4,4,3,4,5,4,5,5,1,0,0,0,0,1,0,1,0,0,0,1
"5464",0,35,37419.19,13.51278,9,1,0,0,1,1,1,1,1,1,0,0,0,1,1,51.74735,184.961,5181.433033,3,4,3,4,4,3,3,3,0,1,0,0,1,0,0,1,0,1,0,0
"5465",4,42,52101.8,14.22446,14,1,1,0,1,0,1,1,0,1,0,0,0,0,0,49.75092,134.9801,4387.374407,3,3,2,3,6,2,4,1,1,0,0,1,0,0,1,0,0,0,0,1
"5466",3,78,52128.79,10.16834,13,0,0,0,1,0,1,0,0,1,0,1,1,1,1,65.86516,242.6143,5948.573891,4,4,4,4,4,4,5,2,0,1,0,0,0,1,1,0,0,0,1,0
"5467",1,32,12018.73,6.115577,6,1,0,0,0,0,1,0,0,1,1,0,0,1,1,46.86241,182.4608,4346.289268,4,3,4,2,4,4,3,4,1,0,0,1,0,0,0,1,0,0,1,0
"5468",0,26,14472.75,6.067007,11,0,1,0,1,0,1,0,0,1,0,0,0,1,0,64.58418,169.9378,5619.82827,2,3,3,4,4,3,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"5469",3,37,38040.43,6.820744,7,0,0,0,0,0,1,0,0,1,1,1,0,1,0,53.08332,194.9699,4823.231075,3,4,3,3,4,3,4,3,1,0,0,1,0,0,1,0,0,0,1,0
"5470",6,18,44455.34,10.0165,14,3,1,1,1,0,1,1,0,1,0,1,1,0,0,71.91339,184.9496,6957.206381,3,4,4,3,5,4,3,3,0,0,1,1,0,0,1,0,0,1,0,0
"5471",2,25,22427.56,6.547081,17,2,1,0,0,0,1,0,0,0,1,0,1,0,0,58.50824,149.9621,5214.115508,4,4,2,5,4,4,4,3,0,0,1,0,1,0,1,0,0,0,1,0
"5472",3,73,19839.22,8.779628,10,1,0,0,1,0,0,1,1,0,1,1,0,0,0,71.4622,172.5104,6104.609294,4,4,5,3,4,2,3,3,1,0,0,1,0,0,1,0,0,0,1,0
"5473",2,33,66681.76,8.687753,11,1,0,0,1,0,1,0,1,1,0,0,1,0,1,70.67499,142.4526,6682.345453,4,3,4,3,4,3,4,5,1,0,0,1,0,0,1,0,0,1,0,0
"5474",2,18,9037.43,6.715701,15,2,1,0,1,1,1,0,0,1,1,0,0,1,1,64.22099,149.9845,5845.299468,4,5,4,3,3,4,5,5,1,0,0,0,0,1,0,1,0,0,0,1
"5475",2,55,9005.1,12.03702,10,0,1,0,1,0,1,1,0,0,0,0,0,0,0,70.2187,144.9607,5866.278162,3,4,2,4,3,4,3,5,0,1,0,1,0,0,1,0,0,0,1,0
"5476",1,83,2842.64,9.946927,17,0,0,0,0,1,1,0,0,1,1,1,1,0,0,47.81985,184.967,4262.753521,4,4,3,3,3,6,4,5,1,0,0,1,0,0,0,1,0,0,1,0
"5477",0,37,29952.37,10.02423,13,1,1,0,1,0,1,0,0,0,0,0,0,0,0,68.28659,112.4551,5633.460754,2,3,3,3,3,4,3,3,0,1,0,1,0,0,1,0,0,0,1,0
"5478",1,72,34995.55,13.09283,12,1,2,0,0,0,0,1,0,0,0,0,1,1,1,58.12044,240.1149,5292.78252,6,3,4,2,4,4,5,4,0,1,0,0,1,0,0,1,0,0,1,0
"5479",2,28,6057.28,11.32266,11,0,0,1,0,0,1,0,1,0,0,0,1,1,1,64.28134,210.127,5975.890408,3,2,3,4,3,3,3,4,0,1,0,1,0,0,0,1,0,0,1,0
"5480",2,64,53254.75,9.496587,19,0,0,0,0,1,1,1,1,0,0,0,1,1,1,65.2394,242.6326,5961.257871,4,3,3,2,4,4,2,3,0,0,1,0,0,1,1,0,0,0,1,0
"5481",2,20,13880.01,9.423473,8,1,0,0,1,0,1,0,1,0,1,0,1,1,1,65.31873,222.65,6125.213003,3,2,2,6,3,5,2,4,0,0,1,0,0,1,1,0,0,0,1,0
"5482",2,32,16592.28,14.92401,13,3,2,0,1,1,1,1,0,0,1,0,1,1,0,54.12731,252.6378,5165.616078,1,2,3,5,4,2,3,4,1,0,0,0,0,1,1,0,0,0,1,0
"5483",2,63,15263.96,11.16648,9,2,0,0,0,0,1,1,1,0,0,0,0,0,1,71.74549,147.4783,6122.640412,3,2,5,4,4,3,3,4,1,0,0,0,1,0,0,1,0,0,1,0
"5484",2,76,32724.83,14.98822,8,2,2,1,0,0,1,1,0,1,0,1,0,1,1,65.9436,182.4762,5787.413462,5,4,4,4,3,5,4,5,0,0,1,0,1,0,0,1,0,0,0,1
"5485",0,31,19773.15,9.92043,12,2,0,0,0,0,1,1,0,1,1,1,0,0,0,51.54301,172.4885,4950.103922,5,5,3,5,2,6,5,6,1,0,0,0,0,1,1,0,0,1,0,0
"5486",1,23,2842.85,12.92581,9,2,2,0,0,0,1,1,0,0,1,1,0,0,1,71.13061,137.5165,6104.598627,4,5,4,4,5,4,3,3,0,1,0,1,0,0,1,0,0,0,0,1
"5487",3,86,11050.03,9.614348,6,1,1,0,0,0,1,1,1,1,0,0,0,0,1,62.4021,149.9741,5737.637102,5,3,4,3,3,5,4,3,0,0,1,0,1,0,1,0,0,1,0,0
"5488",4,33,64328,9.559166,12,1,0,0,1,1,1,0,0,0,1,0,0,1,1,66.17677,159.965,5923.952015,3,2,4,2,6,2,2,3,0,1,0,0,1,0,0,1,0,0,1,0
"5489",4,86,74086.17,9.092182,15,0,1,0,0,0,1,1,0,0,0,1,1,1,0,47.65766,252.624,4439.207305,4,4,3,5,4,3,4,5,1,0,0,0,0,1,1,0,0,0,1,0
"5490",0,67,27898,9.538151,10,1,0,1,0,1,1,0,0,1,1,0,1,1,0,66.01153,222.6281,6398.595369,3,3,3,3,5,3,4,3,1,0,0,0,1,0,1,0,0,1,0,0
"5491",0,58,8091.47,12.96581,8,1,1,0,1,1,1,0,1,0,0,0,0,0,1,61.91633,94.97283,5531.341307,4,4,4,3,3,4,3,3,0,1,0,0,0,1,1,0,0,1,0,0
"5492",2,43,42589.53,5.287479,14,1,0,0,0,1,1,0,0,1,0,0,1,1,1,58.97078,197.6288,5510.361577,2,2,3,4,4,4,4,3,1,0,0,0,0,1,0,1,0,0,0,1
"5493",2,69,6137.14,13.42559,13,1,0,0,1,1,1,1,0,0,0,0,0,0,1,65.45503,112.4844,5430.052321,4,4,4,5,2,4,4,4,0,0,1,1,0,0,1,0,0,0,0,1
"5494",2,89,40648.31,6.181571,14,2,0,0,1,1,1,1,1,1,1,1,1,0,1,66.36071,187.5139,5893.164803,4,4,2,3,4,2,4,4,0,1,0,1,0,0,1,0,0,0,0,1
"5495",1,57,27832.81,10.41254,10,0,1,0,0,1,1,0,0,1,1,1,1,1,1,69.91714,222.6609,6373.012781,4,3,4,4,4,4,3,3,1,0,0,1,0,0,1,0,0,0,0,1
"5496",0,34,39933.37,12.19054,14,2,0,1,1,0,1,1,0,1,1,1,1,1,1,41.3275,287.6427,4147.013836,3,4,4,3,5,3,4,3,0,0,1,0,1,0,1,0,0,0,1,0
"5497",3,21,43915.04,11.12242,11,0,0,0,0,0,1,1,0,0,0,0,0,1,1,57.55841,179.9476,5130.859668,3,3,3,4,3,5,3,3,0,0,1,0,0,1,1,0,0,0,1,0
"5498",1,69,24650.65,5.923378,10,1,1,0,1,0,1,0,0,1,0,1,1,1,0,65.26459,222.6143,6280.796851,5,5,5,3,3,5,5,4,0,0,1,0,1,0,1,0,0,1,0,0
"5499",4,22,73611.46,11.02579,15,1,0,1,1,0,1,0,0,0,0,0,1,0,0,69.05044,104.9629,6064.179779,4,2,3,5,3,4,4,4,1,0,0,1,0,0,1,0,0,0,0,1
"5500",5,77,41756.12,9.018827,9,0,0,0,0,0,1,1,1,1,1,0,1,1,0,68.90605,257.6513,6904.05739,2,2,2,3,4,1,2,4,1,0,0,0,1,0,1,0,0,1,0,0
"5501",1,73,6034.69,10.80599,16,2,0,1,0,0,1,0,0,0,0,1,0,0,0,70.33871,124.9643,5718.68358,3,3,2,2,4,3,4,4,1,0,0,0,0,1,1,0,0,0,1,0
"5502",1,79,6249.7,14.89202,13,1,1,0,1,1,1,1,1,1,0,0,1,1,1,59.27052,245.1283,5899.700912,2,2,2,4,5,3,3,2,1,0,0,1,0,0,1,0,0,1,0,0
"5503",3,37,61425.51,12.33669,13,0,0,1,0,0,1,1,0,0,1,0,1,1,0,36.88134,232.6378,4180.404092,5,4,4,3,3,5,4,4,1,0,0,1,0,0,1,0,0,1,0,0
"5504",1,81,28379.08,12.93227,13,1,0,0,1,1,0,1,1,0,0,0,0,1,1,58.42671,182.4653,5018.922157,3,4,3,2,3,3,3,4,1,0,0,1,0,0,1,0,0,0,1,0
"5505",3,44,31722.2,11.29355,13,1,1,0,1,0,0,0,0,0,0,0,0,0,1,70.11539,92.45514,6348.492212,5,5,4,3,3,6,5,4,0,1,0,0,0,1,0,1,0,1,0,0
"5506",0,86,6757.33,8.179568,19,1,0,0,0,0,1,1,1,0,0,1,0,1,1,50.97055,174.9744,4778.620483,4,3,3,3,5,3,4,4,0,1,0,1,0,0,1,0,0,1,0,0
"5507",8,87,22635.96,16.00915,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,70.54541,149.9378,6568.053155,3,4,3,2,4,3,5,3,0,1,0,1,0,0,1,0,0,1,0,0
"5508",0,24,4035.91,12.39438,14,0,0,0,0,1,1,0,1,0,0,0,1,0,1,62.91776,139.9568,5507.18923,5,5,4,3,4,3,3,4,0,0,1,0,0,1,1,0,0,0,1,0
"5509",1,31,25263.19,10.9286,11,2,2,0,1,0,1,1,0,1,0,0,1,1,1,55.10455,262.6106,5274.080857,1,1,3,1,3,2,2,1,0,1,0,0,0,1,0,1,0,0,1,0
"5510",0,49,18911.43,13.97172,12,0,1,1,0,0,1,0,0,1,0,1,1,1,1,45.10633,222.6143,4710.915257,3,2,3,4,3,3,5,3,0,0,1,1,0,0,0,1,0,1,0,0
"5511",2,78,48688.3,13.19477,13,0,1,0,1,0,1,0,0,1,1,0,1,0,1,62.23238,172.4579,5439.486404,3,3,2,3,5,4,2,2,0,0,1,1,0,0,1,0,0,0,1,0
"5512",1,59,80149.29,12.49404,9,2,0,0,1,1,1,0,1,1,1,1,1,1,1,56.98279,257.6549,5381.845958,5,5,4,2,6,3,4,5,0,1,0,1,0,0,1,0,0,0,1,0
"5513",2,22,28516.89,6.657538,15,1,0,0,1,1,1,1,0,0,0,0,1,0,0,49.59993,169.9447,4480.828708,4,4,4,5,4,4,2,5,1,0,0,0,1,0,1,0,0,0,1,0
"5514",3,68,112837.8,8.338198,19,0,1,0,0,0,1,0,1,1,0,0,0,0,0,70.50302,137.4686,6057.265464,3,2,3,4,3,3,3,4,0,0,1,1,0,0,0,1,0,0,1,0
"5515",0,35,25405.05,8.915517,9,1,1,0,0,0,1,0,0,1,0,1,0,1,0,57.89585,182.447,5128.90263,2,2,2,3,4,2,1,3,0,1,0,0,0,1,0,1,0,0,1,0
"5516",0,51,40225.9,9.984674,14,0,0,0,0,1,0,0,1,0,1,0,0,1,1,63.58391,130.0064,5604.547333,2,3,3,4,4,2,3,3,0,1,0,1,0,0,0,1,0,0,0,1
"5517",0,86,55580.57,10.55807,9,0,0,0,1,1,1,0,0,0,1,0,0,0,0,51.08011,124.9781,4148.090988,4,4,3,3,2,5,4,4,0,1,0,0,0,1,1,0,0,0,1,0
"5518",3,46,13801.14,10.51378,13,2,0,0,1,1,1,0,1,1,1,1,0,0,1,53.79471,142.5007,5181.030493,3,5,4,4,3,5,6,3,0,1,0,0,0,1,1,0,0,1,0,0
"5519",0,51,61269.37,6.938827,13,0,0,0,0,1,1,1,0,1,0,1,1,1,1,53.06052,242.6435,4967.50972,2,3,5,4,4,3,3,4,0,0,1,0,1,0,1,0,0,0,0,1
"5520",3,76,62939.99,8.593968,13,0,0,1,0,1,1,1,0,0,0,0,0,1,1,62.96952,179.9476,5476.19566,3,4,3,2,5,4,3,2,0,1,0,1,0,0,0,1,0,0,1,0
"5521",1,19,106084.8,11.82514,13,1,3,0,0,0,1,0,1,0,1,0,1,1,1,64.12593,190.1737,5999.971412,5,5,5,3,4,2,5,3,0,0,1,0,1,0,1,0,0,0,0,1
"5522",1,66,35965.27,7.156605,13,3,0,0,0,0,1,1,1,0,1,0,0,0,1,63.98562,160.0013,5449.052305,3,3,4,3,4,4,4,3,1,0,0,1,0,0,1,0,0,0,1,0
"5523",0,41,9789.41,12.18386,10,1,0,0,1,0,1,0,0,0,0,1,0,0,1,55.58159,124.9643,4665.934869,2,4,3,4,2,2,4,3,1,0,0,1,0,0,0,1,0,0,1,0
"5524",3,51,76095.68,17.86153,13,0,0,1,1,0,1,1,0,1,0,1,0,0,0,52.21545,147.4893,4533.343418,2,2,2,3,3,3,4,2,0,1,0,1,0,0,1,0,0,0,0,1
"5525",1,32,90706.26,7.324302,13,1,1,0,1,1,1,0,0,0,0,0,1,0,0,53.61209,117.4392,5134.60308,4,5,4,5,2,5,4,4,0,1,0,1,0,0,0,1,0,1,0,0
"5526",3,27,29228.14,15.53974,12,2,0,0,1,1,1,1,1,0,0,0,0,0,1,50.54849,147.4783,4452.333316,4,3,3,4,5,3,4,3,1,0,0,1,0,0,1,0,0,0,1,0
"5527",3,46,43736.4,14.40171,15,2,0,0,0,0,1,0,1,0,0,0,1,1,1,62.33818,190.127,6201.935276,4,3,3,4,3,4,5,2,1,0,0,1,0,0,0,1,0,1,0,0
"5528",1,45,7071.85,11.68162,12,1,0,1,0,0,1,0,0,0,0,0,1,0,0,67.2599,117.4392,6210.252604,2,3,2,4,4,4,3,3,1,0,0,1,0,0,0,1,0,1,0,0
"5529",3,28,72549.36,11.42361,17,2,0,0,1,0,1,1,1,1,1,1,0,1,0,54.396,229.9931,5189.736525,2,2,1,1,6,2,2,3,0,0,1,1,0,0,0,1,0,0,1,0
"5530",1,89,54872.48,11.73944,14,0,0,0,0,1,1,0,0,1,1,1,1,0,1,54.53013,152.4907,4745.853799,3,4,3,2,4,4,4,4,0,1,0,1,0,0,1,0,0,0,0,1
"5531",0,57,65558.44,7.550212,7,0,0,0,0,0,1,1,0,0,1,0,1,0,1,40.32467,182.4676,3629.658181,3,3,2,4,4,2,3,3,0,1,0,0,0,1,1,0,0,0,1,0
"5532",0,52,19533.16,11.2113,17,0,1,0,1,0,1,0,1,0,1,0,1,1,0,67.58811,222.65,6144.675099,1,3,3,3,5,2,3,4,1,0,0,0,0,1,1,0,0,0,1,0
"5533",2,20,29599.71,10.64008,10,0,2,0,0,0,1,0,0,1,1,0,1,1,0,62.2937,242.6281,5896.135561,4,3,4,4,2,5,3,5,0,0,1,1,0,0,1,0,0,0,1,0
"5534",2,65,28276.68,3.641921,10,0,0,0,1,1,1,1,0,1,1,0,1,0,0,69.97639,204.9634,6188.586368,3,3,2,4,3,4,3,5,0,0,1,0,0,1,1,0,0,0,1,0
"5535",5,73,41055.8,17.91239,10,1,2,0,1,0,1,1,1,0,1,0,0,1,1,48.92659,174.9882,4888.511162,3,3,3,3,4,4,5,3,1,0,0,0,0,1,1,0,0,1,0,0
"5536",5,69,138155.7,11.01308,12,2,0,0,1,0,0,0,0,0,0,0,1,0,1,64.90171,117.4392,5975.364608,4,4,5,3,4,4,3,4,0,0,1,0,0,1,0,0,1,1,0,0
"5537",0,67,43750.86,9.685299,12,3,1,1,0,0,1,0,1,0,0,1,1,0,1,52.36016,152.466,4505.46376,3,5,4,3,4,4,4,5,0,1,0,1,0,0,1,0,0,0,1,0
"5538",4,51,44318.03,10.71884,12,2,0,0,1,0,1,1,0,0,0,1,0,0,1,49.88118,124.9935,4361.159098,2,3,1,4,4,4,4,4,1,0,0,1,0,0,0,1,0,0,0,1
"5539",2,32,38806.49,7.708065,14,0,1,0,1,0,1,0,1,1,1,1,0,0,0,51.39351,162.5007,4668.189279,3,2,3,3,4,2,3,3,0,1,0,1,0,0,0,1,0,0,1,0
"5540",3,81,16134.75,9.704036,11,4,1,0,1,0,1,1,0,0,1,0,0,1,0,64.33331,159.9942,5656.693914,6,5,5,4,3,5,4,3,1,0,0,0,0,1,0,1,0,0,0,1
"5541",2,89,24417.9,10.58549,13,0,0,0,1,0,1,0,0,1,1,0,0,1,1,58.06953,182.4608,5026.193308,3,3,1,4,3,3,4,5,0,0,1,1,0,0,1,0,0,0,1,0
"5542",4,77,21887.88,7.792609,9,1,0,0,0,0,1,0,0,1,0,0,0,1,1,55.29166,149.9378,5310.127657,4,4,4,2,5,4,3,3,0,0,1,0,1,0,0,1,0,1,0,0
"5543",2,79,15231.77,10.83194,10,1,1,0,1,0,1,1,0,0,0,1,1,0,0,68.82747,182.4538,5920.786804,5,3,3,6,2,4,4,6,0,1,0,0,1,0,0,1,0,0,1,0
"5544",0,59,44808.02,14.03414,15,1,0,0,0,0,1,1,0,1,0,1,0,0,1,68.26584,179.9656,5729.894172,4,5,4,4,3,6,5,4,0,0,1,1,0,0,1,0,0,0,1,0
"5545",1,81,89310.12,6.188606,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,58.42342,134.9509,4805.808191,5,6,5,2,2,5,4,5,1,0,0,1,0,0,1,0,0,0,1,0
"5546",0,28,34629.11,12.56263,10,0,0,0,0,0,1,0,0,1,1,0,0,0,1,50.84495,147.4738,4495.259979,4,4,4,3,3,4,4,4,0,1,0,1,0,0,0,1,0,0,1,0
"5547",3,30,18998.58,12.63827,8,1,0,0,1,0,1,0,0,0,0,1,0,1,1,63.87305,159.9512,5633.418217,3,4,4,3,5,3,3,3,0,0,1,0,0,1,0,1,0,0,1,0
"5548",5,62,12154.87,11.51328,12,0,0,0,1,0,1,1,0,1,1,0,1,0,0,43.18866,184.9634,4556.395722,2,3,4,3,5,3,4,3,0,1,0,1,0,0,0,1,0,1,0,0
"5549",1,43,34164.73,15.53819,12,0,0,1,0,0,1,1,0,1,0,0,1,0,0,64.2522,159.9642,5722.812198,1,3,3,2,6,2,4,2,1,0,0,1,0,0,0,1,0,0,0,1
"5550",1,29,63363.51,9.781182,8,4,1,0,1,0,1,0,0,1,0,0,1,0,0,51.54883,139.9349,5022.316317,3,3,3,2,3,3,4,3,0,0,1,1,0,0,1,0,0,1,0,0
"5551",1,52,64756.4,10.377,17,1,0,0,1,1,1,1,0,0,0,0,0,0,1,70.24032,144.9607,5847.100806,4,3,3,3,2,3,4,3,0,1,0,0,1,0,1,0,0,0,1,0
"5552",0,30,17666.42,14.54649,18,1,0,0,0,0,1,1,0,1,1,0,0,0,1,66.8616,159.9794,6286.517671,2,2,2,5,3,2,3,2,0,0,1,1,0,0,0,1,0,1,0,0
"5553",1,47,12116.02,12.60035,5,2,0,1,1,0,1,0,0,1,0,0,1,0,1,43.2029,139.9349,4326.507187,3,3,3,3,4,2,3,3,0,0,1,1,0,0,0,1,0,1,0,0
"5554",1,72,17974.85,8.951771,14,2,0,0,1,1,1,0,1,0,0,0,0,1,1,48.36469,129.9598,4565.513222,4,4,4,3,4,4,3,4,0,0,1,0,0,1,1,0,0,1,0,0
"5555",0,80,32843.32,11.46459,18,1,1,0,0,0,1,1,0,1,0,1,0,0,0,46.39161,147.4893,3951.00192,4,4,4,4,2,5,3,3,0,1,0,1,0,0,0,1,0,0,0,1
"5556",9,18,44682.25,11.90936,11,2,0,0,0,0,1,0,1,1,1,1,1,1,0,51.04299,257.6549,5322.906337,3,3,3,4,3,2,4,4,0,0,1,0,0,1,0,1,0,0,1,0
"5557",0,24,47522.52,6.506202,11,0,1,0,0,0,1,0,1,0,0,0,1,1,1,69.78016,190.127,6744.437459,4,5,3,4,3,4,3,1,1,0,0,0,0,1,1,0,0,1,0,0
"5558",0,27,42924.08,13.62004,11,2,0,0,1,1,1,1,0,0,0,0,0,0,0,65.84668,124.9607,5951.771265,2,3,5,4,3,4,5,3,0,1,0,1,0,0,1,0,0,1,0,0
"5559",1,79,12434.17,8.820682,15,0,0,0,0,0,1,1,1,0,0,0,1,1,1,47.40865,210.1563,4467.334158,4,3,4,4,2,5,3,3,0,0,1,1,0,0,0,1,0,0,0,1
