"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Churn","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Suburban","Area_Urban","Contract_OneYear","Contract_TwoYear","Gender_Male","Gender_Nonbinary","InternetService_FiberOptic","InternetService_None"
"2501",2,55,23279.78,10.37357,15,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,287.6427,4168.120303,2,2,2,4,3,4,1,4,1,0,1,0,0,0,1,0
"2502",3,88,30836.33,7.908562,11,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,137.4872,5884.793295,2,2,2,5,4,2,3,2,0,0,0,0,1,0,1,0
"2503",2,68,14038.55,15.92998,12,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,104.9781,4320.023398,5,6,5,2,6,6,3,4,1,0,0,1,0,0,0,0
"2504",2,76,114044.9,12.40842,11,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,119.9897,5938.504348,2,3,3,5,2,2,2,4,0,0,1,0,0,0,0,1
"2505",1,58,52797.42,17.67735,6,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,267.6427,6310.736148,4,5,3,5,4,5,2,5,0,1,0,1,1,0,0,0
"2506",0,84,17260.93,10.47784,12,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,147.5031,3296.618156,5,4,4,3,5,4,3,4,0,1,0,0,0,0,0,1
"2507",2,77,62292.07,3.406276,17,2,0,0,1,1,1,0,0,1,0,1,1,0,1,0,152.4441,5861.982807,5,6,5,5,4,5,5,4,0,1,1,0,1,0,0,0
"2508",0,56,6435.12,8.799224,15,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,169.9671,6171.479592,3,3,2,5,2,5,5,3,1,0,0,0,1,0,0,1
"2509",6,36,52413.54,7.344589,15,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,185.0077,6519.120707,4,3,3,4,3,4,3,4,0,0,1,0,1,0,0,1
"2510",0,76,43216.69,2.61208,16,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,195.0062,5351.472842,4,2,3,4,4,3,4,4,0,0,0,0,1,0,1,0
"2511",0,61,29727.21,8.575295,6,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,162.4818,5394.817414,2,2,2,4,1,3,3,3,0,0,0,0,1,0,0,1
"2512",0,85,65640.28,13.78754,14,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,222.6281,6206.567047,2,3,3,3,4,3,3,4,0,1,1,0,1,0,0,0
"2513",1,88,55933.65,12.44411,6,2,0,1,0,1,1,1,1,1,1,0,0,1,1,0,217.484,5803.869496,5,5,5,3,3,4,5,5,0,0,0,0,0,0,1,0
"2514",0,42,32929.09,11.08114,13,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,119.9568,4478.070702,3,3,2,4,4,4,3,3,1,0,0,0,0,0,0,0
"2515",5,44,16465.85,6.665835,13,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,149.9483,4732.155898,5,3,3,4,3,5,3,4,1,0,0,1,0,0,1,0
"2516",0,25,22821.11,15.25427,17,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,140.0049,5351.73548,5,4,5,5,2,4,5,2,0,0,0,0,1,0,1,0
"2517",10,43,107341.5,2.106053,12,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,152.4798,5299.289196,6,5,5,5,2,5,5,5,0,0,1,0,0,0,1,0
"2518",0,89,5435.86,8.358239,13,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,184.961,6163.633177,4,4,2,5,4,4,4,3,0,0,1,0,0,0,0,0
"2519",3,35,67999.95,13.47448,7,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,149.9778,4810.280705,2,2,2,5,1,4,4,4,0,0,1,0,1,0,1,0
"2520",1,34,17175.88,9.008521,15,0,2,0,0,1,0,1,1,0,0,0,1,1,1,0,242.6326,4347.709252,4,4,5,4,5,4,5,4,0,0,0,1,1,0,1,0
"2521",1,88,27192.54,14.00066,15,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,152.4624,4738.397058,2,3,2,5,3,4,4,4,1,0,0,1,1,0,0,0
"2522",1,82,54381.23,9.37573,13,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,184.9797,5048.660319,3,1,3,3,4,2,2,2,0,0,1,0,1,0,0,0
"2523",1,64,57498.9,5.604732,8,2,1,0,1,0,1,1,1,1,0,0,1,1,0,1,265.1283,5234.71552,4,4,3,2,4,3,3,4,1,0,0,0,1,0,1,0
"2524",0,69,58722.42,9.914814,10,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,212.6228,5002.761216,4,3,4,3,5,5,3,5,1,0,0,0,1,0,0,0
"2525",2,20,28990.97,14.05835,8,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,194.9744,5877.566424,2,2,2,4,2,3,2,2,0,0,0,1,0,0,1,0
"2526",1,85,8667.17,10.18947,17,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,242.6573,6020.902258,2,3,3,3,3,2,2,4,0,0,0,0,0,0,0,1
"2527",1,23,55153.17,9.091744,12,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,159.9349,6181.750229,3,3,2,3,4,4,3,5,0,0,0,1,1,0,1,0
"2528",2,54,10992.89,11.18575,14,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,184.9797,6175.765224,4,4,5,2,4,3,2,4,0,0,0,0,1,0,0,0
"2529",4,50,31421.54,10.19811,12,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,164.9647,6293.093113,3,2,3,2,3,4,4,3,1,0,0,1,1,0,0,0
"2530",8,37,76587.52,14.20099,15,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,207.6094,4779.956484,5,4,5,4,2,5,5,4,0,1,0,0,1,0,1,0
"2531",2,49,47836.42,8.873568,18,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,230.1344,5277.646823,4,5,5,3,3,4,3,5,1,0,0,0,1,0,0,1
"2532",2,24,24879,8.232258,11,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,245.147,5815.707647,2,1,2,3,4,2,2,3,1,0,0,0,1,0,0,0
"2533",0,68,32738.97,15.24321,14,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,149.9845,5765.925076,5,5,3,4,3,4,4,3,0,1,1,0,0,0,0,1
"2534",2,47,26920.29,10.25356,11,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,147.4601,5794.589213,2,2,1,6,3,5,2,4,0,1,0,0,0,0,1,0
"2535",2,80,13973.69,13.085,7,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,152.4441,6420.370535,3,3,3,4,3,4,5,4,0,0,1,0,1,0,0,0
"2536",1,75,27106.57,10.34783,8,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,137.4684,5092.536093,3,3,2,3,4,3,2,3,0,0,0,0,0,0,0,1
"2537",3,25,68500.11,19.65711,13,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,220.1185,5659.896824,3,3,3,3,4,4,3,3,0,0,0,1,0,0,1,0
"2538",1,63,63719.51,10.98742,14,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,277.6513,4563.265438,4,3,5,3,4,4,3,4,0,1,0,0,1,0,1,0
"2539",3,82,47909.78,9.60347,11,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,124.9607,4212.149496,4,5,3,3,3,3,5,3,1,0,0,1,1,0,0,0
"2540",0,33,65978.69,10.30083,10,2,0,0,0,1,1,1,0,0,1,0,1,0,1,0,162.4676,6200.072737,4,3,3,3,4,3,4,4,0,0,1,0,1,0,0,0
"2541",2,75,6736.05,3.752717,12,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,139.9792,5406.926303,4,4,6,3,6,3,3,4,0,1,0,1,0,0,0,1
"2542",3,63,21303.64,7.192287,16,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,200.1465,5771.07207,6,5,5,4,4,4,4,4,1,0,0,1,1,0,0,1
"2543",1,20,34759.58,6.229531,8,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,117.4872,3810.881389,5,5,6,6,3,5,6,4,0,0,0,1,0,0,0,0
"2544",1,66,36559.57,8.268789,9,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,137.4684,5101.031717,5,5,4,6,1,5,6,4,0,0,0,0,0,0,0,1
"2545",3,25,31545.14,14.43295,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92.45514,5712.520809,3,3,3,3,4,4,4,3,0,0,0,0,0,0,0,0
"2546",2,38,13846.51,16.6785,12,2,0,0,1,0,1,0,0,0,1,0,1,1,0,0,187.656,5975.229801,2,3,3,3,4,3,2,2,0,1,0,1,0,0,0,1
"2547",2,87,14008.49,9.365159,10,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,144.9607,5319.79287,3,3,3,4,3,3,4,3,1,0,0,0,1,0,1,0
"2548",10,53,57408.39,8.277741,8,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,134.9801,5019.79687,4,3,5,4,3,5,4,4,0,1,1,0,0,0,0,1
"2549",1,78,60311.48,7.405174,16,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,202.4433,5614.068087,4,6,3,5,4,4,4,4,0,0,0,0,0,0,1,0
"2550",3,45,27165.73,10.67876,10,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,162.4608,6683.352536,3,2,2,2,4,2,2,2,0,0,0,0,0,0,0,0
"2551",0,58,28333.29,9.315925,14,2,0,1,0,0,1,0,0,1,1,0,0,1,1,0,182.4608,5155.773559,5,5,3,4,4,5,4,3,0,0,0,1,0,0,1,0
"2552",4,83,116972.1,12.90663,12,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,104.9643,4014.850907,4,4,5,3,2,5,4,5,0,0,1,0,1,0,0,0
"2553",1,40,82843.95,8.732297,11,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,159.965,5885.871902,2,3,3,4,3,3,3,5,1,0,0,1,1,0,1,0
"2554",3,84,73613.88,6.797028,14,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,172.5034,6066.79912,2,2,4,3,3,3,3,3,0,1,1,0,0,0,0,1
"2555",0,88,15854.29,7.64925,14,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,147.4893,5654.807301,3,2,4,4,2,4,6,3,0,0,0,0,0,0,0,1
"2556",0,59,34326.31,11.16606,5,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,162.4538,5413.975477,3,3,3,2,4,2,5,4,0,1,0,0,1,0,0,0
"2557",3,82,24689.6,4.445847,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,102.4746,5720.467652,3,3,5,4,4,3,4,3,1,0,0,1,1,0,0,1
"2558",1,21,37709.27,13.64684,11,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,207.4754,5648.31533,4,3,3,2,5,4,4,3,0,1,0,1,0,0,0,0
"2559",3,41,86921.8,11.99123,20,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,182.4608,4447.513551,6,5,4,5,4,5,6,6,1,0,0,0,0,0,1,0
"2560",2,39,22977.79,8.36964,8,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,174.9919,5422.029613,4,4,3,3,3,3,3,4,0,1,0,1,0,0,1,0
"2561",1,40,23806.77,10.78835,10,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,184.9939,4286.838179,3,2,3,3,4,5,4,2,0,1,1,0,0,0,0,1
"2562",0,69,69369.55,8.272683,8,3,1,0,1,0,1,1,1,1,1,0,1,0,1,0,207.4811,5777.625223,3,4,3,3,3,4,3,4,0,0,0,1,0,0,1,0
"2563",1,31,4145.29,11.43356,13,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,182.447,5312.34805,3,3,2,3,3,2,4,4,0,0,0,0,1,0,1,0
"2564",1,71,30935.61,5.034833,10,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,169.9741,6129.316509,4,5,3,4,2,5,5,6,1,0,0,0,1,0,1,0
"2565",9,42,18732.06,7.139813,11,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,127.4738,6835.30081,3,4,4,2,3,4,2,3,1,0,0,0,1,0,0,0
"2566",0,77,25293.87,8.545651,13,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,230.1051,4023.11996,4,3,4,4,3,2,4,5,0,0,0,1,0,0,1,0
"2567",0,31,68058.4,9.652243,12,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,252.6378,5385.294842,4,3,3,4,3,3,3,3,0,1,0,1,0,0,1,0
"2568",2,26,73725.59,14.16588,8,3,0,0,1,1,1,1,1,1,0,0,1,1,0,1,245.1283,4967.376182,4,5,3,3,3,4,2,4,1,0,0,0,0,0,0,0
"2569",1,76,27144.01,10.38318,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92.45514,4324.605332,3,3,4,3,3,5,4,4,0,0,0,1,0,0,0,0
"2570",3,54,69911.65,13.30886,16,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,220.1323,6509.69336,2,4,3,2,4,2,3,3,1,0,0,0,1,0,1,0
"2571",0,77,25875.88,11.12514,8,2,0,0,1,0,1,0,0,1,0,0,1,1,1,0,210.1051,5130.234856,3,3,2,4,3,4,4,4,1,0,0,1,1,0,0,0
"2572",4,88,27208.28,12.59401,12,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,230.1051,5495.763652,3,3,5,4,3,5,1,3,1,0,0,1,0,0,1,0
"2573",4,33,43343.9,10.82867,11,2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,172.4742,4744.535154,4,4,4,3,3,4,5,5,1,0,0,0,1,0,1,0
"2574",4,32,38645.12,10.77891,13,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,127.482,5753.259075,3,3,4,3,4,3,5,3,0,0,0,0,1,0,1,0
"2575",4,44,18033.08,6.863699,7,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,139.9678,4553.52168,4,4,4,4,4,2,3,2,0,1,0,0,1,0,0,1
"2576",7,42,28147.43,13.1858,13,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,232.6378,5918.076763,4,4,3,3,3,4,3,2,1,0,0,0,0,0,0,0
"2577",0,30,37631.87,9.014063,15,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,152.4555,6256.189224,2,3,2,4,3,2,5,4,0,1,0,0,0,0,0,0
"2578",0,24,30834.89,13.85041,17,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,159.9794,6531.657744,3,2,3,2,6,2,3,3,0,0,0,0,0,0,0,0
"2579",10,43,9043.82,11.48014,15,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,144.9889,5722.756561,2,3,2,3,4,2,3,4,1,0,1,0,1,0,0,0
"2580",1,58,36569.31,9.20179,13,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,137.4978,4401.494135,4,5,5,3,4,4,4,4,0,1,1,0,0,0,0,1
"2581",1,87,55132.91,9.570081,13,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,117.4872,6244.295389,2,3,2,1,5,4,2,2,1,0,1,0,1,0,0,0
"2582",1,35,16214.75,13.69583,14,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,125.0073,6083.031895,3,4,4,4,5,2,2,4,1,0,0,0,0,0,0,1
"2583",0,48,37064.13,12.90071,18,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,139.9512,4524.487668,3,2,2,5,2,4,3,4,1,0,0,0,0,0,0,0
"2584",3,42,53102.99,14.43743,9,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,245.1457,5980.394774,2,3,3,5,4,3,3,4,1,0,0,0,0,0,1,0
"2585",2,24,22328.75,7.513493,11,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,177.4945,5759.875218,3,3,2,5,3,4,2,5,0,0,1,0,1,0,0,0
"2586",0,62,47589.97,11.02103,12,2,0,0,0,0,1,0,0,1,1,0,1,1,1,0,222.6281,6944.850526,3,3,3,2,3,4,4,5,0,0,0,0,1,0,0,0
"2587",1,25,38884.17,9.733195,15,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,219.9902,4791.332346,5,5,5,4,3,5,4,3,0,0,0,1,0,0,1,0
"2588",0,29,29321.25,6.961508,15,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,124.9781,5143.298984,3,3,2,4,5,2,4,2,0,0,0,1,1,0,1,0
"2589",3,33,41617.07,13.46933,10,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,172.5104,4893.437646,3,4,4,2,4,4,2,4,0,0,0,1,1,0,1,0
"2590",5,28,36474.65,9.177935,11,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,137.4836,5930.301451,4,4,3,1,5,3,2,1,1,0,0,0,1,0,0,0
"2591",7,55,23171.12,12.27023,13,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,179.9794,6273.577349,2,3,4,2,5,3,3,4,0,0,0,1,0,0,1,0
"2592",6,56,8483.28,10.17608,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,147.4738,5401.717861,3,3,3,4,3,5,4,4,0,0,0,0,1,0,1,0
"2593",6,79,74269.41,12.06821,16,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,139.9512,4528.256454,3,5,4,3,2,5,5,5,0,0,0,0,0,0,0,0
"2594",1,81,87775.72,14.18172,17,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,147.4564,5716.118122,4,5,5,4,5,3,4,4,1,0,0,0,1,0,0,0
"2595",0,35,14865.17,7.932636,14,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,152.4624,6037.703682,4,4,3,3,4,3,3,4,1,0,0,0,0,0,0,0
"2596",2,42,83829.32,8.890323,9,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,137.4836,6001.002897,5,4,3,4,2,4,4,3,0,1,0,1,1,0,0,0
"2597",4,56,51834.27,8.372112,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,112.4844,3971.648787,3,3,3,3,4,3,2,4,1,0,0,1,0,0,0,1
"2598",3,45,35021.59,8.217405,12,3,1,0,0,0,1,1,0,1,1,0,1,0,1,0,204.9634,3735.933485,5,4,4,1,4,2,3,3,0,1,1,0,1,0,1,0
"2599",10,39,51228.78,7.954615,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,144.9607,5667.006419,5,5,5,3,2,6,5,5,1,0,0,0,0,0,1,0
"2600",7,87,81130.95,10.76023,12,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,112.4844,3623.079115,5,4,4,3,3,5,5,3,1,0,1,0,1,0,0,1
"2601",1,81,15426.3,9.718559,11,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,134.9509,5869.863059,4,4,4,3,4,4,5,2,0,1,1,0,0,0,1,0
"2602",1,49,7742.36,8.372268,10,4,0,1,0,0,1,0,1,0,0,1,0,1,1,0,142.4689,5278.98567,2,3,3,5,3,4,3,3,0,0,0,0,1,0,0,0
"2603",0,34,10889.01,11.07583,12,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,242.6106,5360.147757,3,3,3,4,3,3,4,4,0,1,0,0,0,0,0,0
"2604",0,72,9841.71,13.09495,3,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,155.0084,5048.669549,3,3,3,3,5,3,4,5,1,0,0,0,0,0,0,1
"2605",1,79,33129.89,8.893585,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,147.4738,5964.710238,4,4,5,4,5,3,5,4,1,0,0,1,0,0,1,0
"2606",4,82,12537.81,12.24576,16,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0,139.9349,4977.28191,4,4,5,3,4,3,5,4,1,0,0,0,0,0,0,0
"2607",4,46,29161.56,8.373351,15,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,204.9797,6101.208542,4,4,3,4,3,3,3,2,0,0,0,1,0,0,1,0
"2608",2,67,41311.65,4.859953,9,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,134.9509,5711.519767,4,3,3,5,5,4,4,4,1,0,0,0,1,0,1,0
"2609",4,77,17893.93,4.248599,16,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,127.4586,5756.842503,4,4,5,2,5,2,2,2,0,0,1,0,1,0,0,1
"2610",0,49,11575.14,13.52153,18,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,197.4876,5783.315378,5,4,3,4,4,3,4,3,0,1,1,0,1,0,1,0
"2611",1,78,37039.36,7.400824,10,2,0,0,1,0,1,1,0,1,0,1,1,1,1,0,275.1198,6237.31669,2,3,3,4,4,2,2,3,0,0,0,1,1,0,1,0
"2612",4,51,8361.24,11.75222,11,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,179.9476,6093.076557,4,4,5,2,4,2,3,2,1,0,0,1,1,0,1,0
"2613",7,65,12555.95,7.611319,9,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,255.1336,7081.306842,5,6,5,2,3,5,5,3,0,0,0,1,0,0,0,0
"2614",2,50,33364.77,6.946895,19,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,127.4958,5979.37126,5,5,5,4,3,4,4,3,0,0,0,1,1,0,1,0
"2615",0,56,57552.49,10.26236,20,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,137.4686,4865.052135,4,4,3,3,4,5,3,4,0,0,0,0,0,0,1,0
"2616",0,73,1935.7,4.188314,17,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,139.9979,5599.71353,4,4,3,4,2,3,5,4,0,1,1,0,1,0,0,1
"2617",2,83,34710.68,6.762606,7,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,159.9512,5805.877345,3,4,3,4,5,3,2,4,0,1,0,0,1,0,1,0
"2618",0,77,44511.9,2.809005,11,2,0,0,0,0,1,1,0,1,1,0,1,1,0,1,242.6573,5700.115786,2,2,2,5,2,3,3,3,1,0,0,0,1,0,0,1
"2619",1,18,29670.11,14.45854,11,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,204.9496,6314.533192,5,5,6,6,2,5,5,4,1,0,0,0,1,0,1,0
"2620",10,66,7974.41,8.353322,14,3,1,0,0,1,1,1,1,0,1,0,0,0,1,0,160.0013,5456.214913,5,3,5,4,4,5,5,2,0,0,0,1,0,0,1,0
"2621",4,72,18961.05,11.62638,17,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,147.4601,5943.959339,3,3,4,3,3,4,3,2,1,0,0,0,0,0,1,0
"2622",0,77,8167.63,11.78919,10,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,127.4887,6018.175438,4,4,3,4,5,4,4,5,0,0,0,0,0,0,0,1
"2623",1,61,75515.78,5.763324,12,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,162.4538,6497.863463,5,5,4,5,1,3,4,4,0,1,0,1,0,0,0,0
"2624",1,41,58545.72,7.854625,14,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,164.967,5888.45156,4,3,4,5,3,4,5,5,1,0,0,1,1,0,0,0
"2625",6,77,34343.05,14.22857,7,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,165.0113,6205.183353,3,3,3,4,4,5,4,3,0,0,1,0,0,0,0,1
"2626",3,76,21499,9.726859,9,2,1,1,0,1,1,1,0,0,0,0,1,1,1,0,220.1149,6235.697033,5,4,4,4,5,5,5,5,1,0,0,0,0,0,0,0
"2627",5,21,21326.64,7.405549,14,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,164.9647,5868.506672,3,3,3,3,5,3,2,4,0,1,0,0,1,0,0,0
"2628",0,34,25652,3.744797,11,2,0,0,0,0,1,0,0,0,0,1,1,1,1,0,200.1185,6095.950269,6,5,5,5,3,4,3,5,0,0,0,0,1,0,0,0
"2629",3,33,11624.31,11.71253,8,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,139.983,5283.145343,2,3,1,4,3,1,2,3,0,0,0,0,0,1,0,0
"2630",2,56,51095.47,7.231659,14,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,139.9512,5954.856404,3,3,5,4,4,4,4,4,1,0,0,1,0,0,0,0
"2631",0,48,38501.46,8.890456,10,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,124.9935,4303.028243,2,1,1,2,2,3,4,2,0,0,0,0,1,0,0,1
"2632",2,62,19418.81,11.12162,12,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,139.9512,5433.542284,3,2,3,4,2,3,4,5,1,0,0,0,1,0,0,0
"2633",0,61,87653.56,7.891055,11,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,214.9663,6206.176515,3,3,4,2,3,4,3,3,0,0,0,0,1,0,1,0
"2634",0,54,44290.52,6.833444,15,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,144.9607,4880.899279,2,2,1,3,4,3,4,1,0,1,0,0,0,0,1,0
"2635",0,36,22289.83,6.732913,15,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,139.9875,3794.802552,4,3,4,3,4,3,4,3,0,0,0,1,1,0,0,0
"2636",1,63,27045.06,8.829607,15,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,207.4811,5351.338273,1,1,2,4,3,3,2,3,0,1,0,0,1,0,1,0
"2637",1,56,59221.64,10.37246,11,4,1,0,1,0,1,0,0,1,1,0,1,1,1,0,242.6281,5100.988534,1,2,2,4,5,2,3,3,1,0,0,0,0,0,1,0
"2638",0,60,47386.97,6.537862,11,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,164.9715,5218.998099,3,3,4,3,2,3,5,3,0,0,0,1,1,0,0,0
"2639",2,36,43627.54,8.049454,16,2,0,0,1,0,1,1,0,0,1,0,1,0,0,0,182.4676,5697.615578,2,2,2,5,2,4,6,3,1,0,0,1,1,0,1,0
"2640",3,20,41971.87,12.20292,16,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,222.6281,5978.333259,2,3,1,5,4,2,4,2,1,0,0,1,0,0,0,0
"2641",0,85,73067.65,10.98887,10,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,252.6378,4463.168123,3,3,2,3,1,5,6,4,1,0,0,1,0,0,1,0
"2642",4,59,42760.04,5.65608,9,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,225.1457,7084.802797,4,4,3,5,2,4,2,4,0,0,0,0,0,0,0,0
"2643",0,32,90780.38,10.04844,9,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,194.9663,4093.69412,5,6,5,3,5,4,3,3,1,0,0,1,0,0,0,0
"2644",1,29,40412.56,8.671001,14,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,245.1283,6710.02165,3,3,3,2,4,3,4,2,0,0,1,0,0,0,0,0
"2645",1,69,25392.45,15.46358,13,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,172.4624,5870.59778,4,3,3,5,4,5,3,3,0,0,0,0,0,0,1,0
"2646",0,83,10151.14,7.191449,8,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,137.4684,3419.03694,5,3,4,5,2,3,4,4,1,0,0,0,0,0,0,1
"2647",3,89,39855.68,9.986224,9,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,94.97283,6359.030108,1,3,3,2,4,4,2,5,1,0,1,0,1,0,0,0
