"","Children","Age","Income","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Techie","Port_modem","Tablet","Phone","Multiple","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","PaperlessBilling","Churn","MonthlyCharge","Bandwidth_GB_Year","Timely_Response","Timely_Fixes","Timely_Replacements","Reliability","Options","Respectful_Response","Courteous_Exchange","Active_Listening","Area_Suburban","Area_Urban","Contract_OneYear","Contract_TwoYear","Gender_Male","Gender_Nonbinary","InternetService_FiberOptic","InternetService_None"
"5763",1,71,92095.69,5.822048,17,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,219.9902,5480.386537,4,5,4,5,2,4,6,4,0,1,0,1,0,0,1,0
"5764",2,58,126805.9,10.36212,17,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,149.9913,5052.181985,6,3,5,3,3,5,4,4,0,0,1,0,0,0,0,1
"5765",5,48,36405.73,7.223478,11,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,117.4858,4022.432118,4,3,4,4,2,4,5,5,1,0,0,1,1,0,0,1
"5766",2,64,16652.32,4.541255,8,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,127.4586,4094.782683,3,3,3,4,4,4,3,5,0,0,0,0,1,0,0,1
"5767",2,30,71002.71,9.994273,15,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,159.9794,6105.282771,3,4,4,5,2,4,5,5,0,0,0,0,1,0,0,0
"5768",0,70,78356.31,3.338743,14,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,204.9634,5588.56191,4,3,4,3,3,5,3,3,0,1,0,0,0,0,1,0
"5769",2,74,12001.77,10.32568,13,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,162.4653,6518.264091,4,4,4,3,3,3,4,4,0,1,0,0,0,0,0,0
"5770",1,76,61256.1,10.13592,8,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,149.9915,4869.168543,4,4,4,5,1,4,4,3,1,0,0,1,1,0,1,0
"5771",0,85,22211.67,9.321006,9,4,0,0,0,0,1,0,1,1,0,0,1,1,0,0,200.1465,5760.636041,3,4,3,3,4,4,4,4,1,0,0,0,0,0,0,1
"5772",3,49,25777.72,12.38301,19,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,202.65,6711.013649,1,2,2,4,3,2,2,3,0,0,0,1,1,0,0,0
"5773",0,75,19565.53,9.06452,13,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,127.4586,4717.831195,3,2,4,3,4,3,3,5,0,0,0,1,0,0,0,1
"5774",4,62,32735.23,11.70344,10,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,140.0013,4329.842926,2,2,3,5,4,3,3,3,0,0,0,0,0,0,0,0
"5775",1,68,29434.53,7.330071,16,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,149.9483,5842.282612,4,4,4,4,3,3,3,3,1,0,1,0,0,0,1,0
"5776",3,84,36752.22,2.637703,18,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,127.4958,4771.553025,5,5,6,3,4,3,5,4,0,0,1,0,0,0,1,0
"5777",1,55,9183.89,7.74027,13,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,164.9715,6457.28774,3,3,2,3,3,3,4,3,0,0,0,1,0,0,0,0
"5778",5,36,24779.5,0.09974694,11,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,152.5104,6236.657026,3,4,3,6,2,5,5,3,0,0,1,0,1,0,0,0
"5779",1,33,12908.92,9.530065,8,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,245.132,5696.204344,2,2,3,4,3,2,4,4,1,0,1,0,0,0,1,0
"5780",0,24,26774.77,8.727337,14,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,144.9607,5727.737286,4,5,4,3,3,5,6,4,0,1,0,0,0,0,1,0
"5781",4,34,38674.95,8.523796,14,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,169.9378,5645.734587,5,5,5,4,4,5,4,3,1,0,0,0,1,0,1,0
"5782",0,36,12197.3,12.03825,12,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,177.4945,5561.200177,2,2,3,3,5,2,2,3,1,0,0,0,0,0,0,0
"5783",0,54,53517.26,5.083439,12,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,184.967,5642.295973,7,6,6,4,3,4,5,5,1,0,0,0,0,0,1,0
"5784",3,88,56876.26,10.58255,9,1,2,1,1,0,1,1,0,0,0,0,0,0,1,0,144.9607,3503.174329,3,4,4,2,5,3,3,3,0,0,1,0,0,0,1,0
"5785",0,43,64936.87,10.79421,11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,94.97283,5509.83864,4,4,4,4,4,3,3,5,0,0,0,1,0,0,0,0
"5786",0,66,19106.09,12.22463,12,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,245.1457,4138.249014,2,2,3,2,4,3,2,1,0,1,0,1,1,0,1,0
"5787",0,30,51568.29,7.473136,12,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,152.4798,5144.475146,5,4,5,4,4,4,4,3,1,0,0,0,0,0,1,0
"5788",3,28,31547.84,8.546718,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92.45514,5899.437256,4,4,3,3,4,3,4,3,0,0,0,0,1,0,0,0
"5789",3,69,95360.44,14.90809,17,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,220.1323,5842.03594,4,3,3,4,2,5,5,6,0,0,0,1,1,0,1,0
"5790",1,72,19903.1,12.18916,12,3,0,0,1,0,1,1,1,1,1,0,0,1,1,0,217.484,6066.50191,1,2,2,5,4,3,2,3,0,0,0,1,0,0,1,0
"5791",1,52,22058.82,8.81118,11,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,142.4827,5489.502601,3,2,4,4,4,4,4,4,1,0,0,1,1,0,0,0
"5792",2,75,4640.91,8.177195,11,4,0,0,0,0,1,1,1,0,1,0,1,1,1,1,235.1555,5588.672503,3,2,2,1,4,2,3,2,0,0,0,0,0,0,0,0
"5793",4,21,33488.35,12.12987,14,2,0,0,1,0,0,1,1,0,0,1,1,1,0,0,255.1417,5851.168448,4,3,3,4,3,4,4,2,1,0,0,1,1,0,1,0
"5794",1,84,25750.6,11.72749,13,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,184.9715,4431.737277,4,4,5,4,3,5,5,4,1,0,0,0,1,0,1,0
"5795",10,78,33298.78,6.721308,11,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,129.9598,6360.531849,4,4,3,3,3,4,4,3,1,0,0,0,1,0,0,0
"5796",3,37,21599.58,12.85761,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,147.4738,3874.362144,4,2,4,3,3,3,4,3,0,1,0,0,0,0,1,0
"5797",1,20,20843.03,7.246368,15,2,1,0,1,0,1,1,0,1,1,1,0,1,1,0,194.9992,4871.832686,4,4,5,4,4,5,3,5,1,0,0,1,0,0,0,1
"5798",0,26,63352.12,14.98482,11,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,137.4872,6039.331412,3,3,3,3,4,4,2,4,1,0,1,0,0,0,1,0
"5799",0,52,31234.72,10.93917,13,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,149.9741,5456.006313,2,3,4,2,3,3,1,3,0,1,0,0,1,0,0,0
"5800",2,71,69232.25,3.624683,10,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,220.1185,5471.244549,2,3,3,3,4,1,2,2,0,0,0,0,0,0,1,0
"5801",0,49,71166.06,14.93768,10,2,1,0,1,0,0,0,1,1,0,1,1,1,1,0,225.132,5293.295324,4,4,4,3,4,4,4,2,1,0,0,1,0,0,0,0
"5802",2,67,24367.72,11.56322,12,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,129.9598,4847.193795,3,3,2,3,4,2,2,3,0,0,0,0,0,0,0,0
"5803",1,56,43492.61,12.53408,16,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,162.447,5582.846082,3,2,3,4,4,3,2,4,1,0,1,0,1,0,0,0
"5804",2,72,53458.43,15.80514,15,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,225.132,6727.30047,1,1,1,4,3,2,2,4,0,1,1,0,0,0,0,0
"5805",1,66,16769.53,18.45023,12,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,175.0062,4382.473953,3,2,4,3,5,3,3,4,0,1,0,0,0,0,0,0
"5806",0,43,12944.52,12.32015,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,127.4421,6208.310064,3,4,4,3,5,4,4,3,1,0,0,0,0,0,0,0
"5807",1,46,23456.98,7.778344,18,2,1,1,0,0,1,1,0,0,0,1,0,1,0,0,192.4567,4466.695172,3,4,3,3,2,2,3,2,0,1,1,0,1,0,1,0
"5808",1,45,20316.98,8.020199,12,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,159.9349,4824.342843,3,4,4,4,4,3,3,4,0,1,0,1,0,1,1,0
"5809",2,71,68803.52,10.77725,7,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,159.9349,4899.24202,5,5,5,4,2,5,4,4,0,0,0,0,0,0,1,0
"5810",3,51,43850.44,14.02417,11,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,287.6427,6462.269067,3,4,4,3,4,4,2,3,1,0,0,0,0,0,1,0
"5811",0,71,43468.48,7.563689,17,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,232.6378,4718.201931,3,3,3,5,2,5,6,3,0,1,1,0,0,0,0,0
"5812",2,87,20782.03,6.252582,12,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,182.4676,6036.455962,4,5,4,4,2,4,3,4,0,0,0,0,0,0,1,0
"5813",0,58,18436.32,8.282234,8,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,137.4872,3903.920552,3,4,3,3,3,4,4,2,0,1,0,0,1,0,1,0
"5814",1,53,44554.14,7.891108,17,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,220.1615,5780.016925,3,4,4,4,3,4,2,4,0,1,0,1,0,0,0,1
"5815",0,76,35415.95,12.36724,7,3,0,0,1,1,1,1,0,1,0,1,1,0,1,0,204.9496,6099.562776,3,3,4,4,4,3,4,4,0,1,0,0,1,0,1,0
"5816",2,45,43096.85,8.01759,14,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,139.9349,5581.366717,4,4,3,4,4,4,5,3,0,1,0,0,1,0,0,0
"5817",4,68,146590.9,12.78761,14,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,167.4564,5540.602926,2,3,3,3,4,4,3,5,0,1,0,1,1,0,1,0
"5818",0,23,12881.49,10.51765,17,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,210.127,5659.896946,4,4,3,4,3,4,3,3,0,0,0,0,1,0,1,0
"5819",0,80,12473.92,11.79419,15,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,182.447,4569.936966,3,4,4,3,4,5,5,4,1,0,0,0,1,0,1,0
"5820",4,44,14876.79,6.593658,11,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,242.6281,5774.455432,2,4,3,3,4,3,3,4,1,0,0,1,0,1,1,0
"5821",0,19,5156.97,11.64392,14,2,0,0,1,0,1,1,1,1,0,0,1,1,1,0,245.1283,5974.298824,2,2,3,3,3,2,3,3,0,1,0,1,0,0,0,0
"5822",5,47,4986.92,7.853321,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112.4551,4534.558824,3,2,3,4,3,4,3,3,0,1,0,0,1,0,1,0
"5823",3,63,35901.58,6.406512,10,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,169.9671,5571.995482,4,3,3,3,3,3,4,5,0,0,0,0,0,1,0,1
"5824",4,30,38373.52,7.763471,5,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,140.0013,5758.657128,2,3,4,4,4,3,5,4,0,0,0,0,0,0,0,0
"5825",0,71,92399.2,11.28086,11,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,119.9568,5116.164536,2,2,2,3,3,3,2,3,1,0,0,0,0,0,0,0
"5826",3,70,45249.29,9.988954,11,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,217.4725,5683.580246,4,3,4,4,4,2,2,3,1,0,0,0,1,0,1,0
"5827",8,24,39594.01,3.39885,18,2,0,0,1,1,0,0,0,1,0,0,1,1,1,0,230.1051,4940.002327,3,3,3,5,3,4,4,4,0,1,0,0,1,0,1,0
"5828",1,30,52758.91,11.46155,14,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,182.4833,6037.093005,3,3,3,4,4,2,3,4,0,1,1,0,0,0,1,0
"5829",0,67,17899.79,8.565618,14,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,139.9568,4571.4966,5,4,4,2,5,2,2,3,0,0,0,1,1,0,1,0
"5830",1,73,45512.2,11.54034,13,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,167.4847,5362.598684,3,3,4,3,3,3,4,5,0,1,0,1,1,0,0,0
"5831",3,74,19659.9,6.115623,14,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,152.4907,4907.861735,3,3,4,4,2,4,6,4,0,1,0,1,0,0,0,1
"5832",0,65,18833.25,9.430403,15,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,235.1884,4979.327874,4,3,3,3,4,3,3,2,0,0,1,0,0,0,0,1
"5833",1,37,63467.94,8.366414,10,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,222.6143,6872.209499,3,3,2,3,4,3,3,3,0,0,1,0,0,1,0,0
"5834",1,41,15651.78,10.09753,13,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,167.4564,6015.97413,3,3,3,4,4,3,3,3,0,0,1,0,1,0,1,0
"5835",1,88,87907.66,12.10813,13,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,267.6647,6208.609729,4,3,3,5,2,5,5,4,0,1,0,1,1,0,1,0
"5836",4,30,51460.33,9.604057,16,0,3,0,1,0,1,0,1,0,1,0,0,0,1,0,107.4958,5409.035513,2,2,2,3,3,2,4,4,0,0,0,0,0,0,0,0
"5837",1,55,12702.36,10.71778,14,2,0,0,1,1,1,0,1,0,1,1,1,0,0,0,132.5127,4871.680899,4,4,4,3,5,5,4,4,0,1,0,0,1,0,0,1
"5838",0,29,6988.17,12.73528,12,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,104.9923,6087.732666,3,3,2,5,4,3,4,3,0,0,0,0,0,0,0,1
"5839",2,41,23120.09,12.98993,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,149.9621,6273.914368,3,3,3,5,4,2,5,4,0,0,0,0,1,0,1,0
"5840",2,76,29993.81,6.909162,13,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,147.4783,5811.727081,3,3,3,4,4,4,3,2,0,1,0,0,1,0,1,0
"5841",1,32,19594.02,7.552433,13,2,1,0,0,1,1,1,0,1,0,0,1,1,1,0,230.1344,5445.458747,2,3,2,4,4,4,3,3,0,1,1,0,0,0,0,1
"5842",1,39,48908.22,9.624033,8,3,0,0,0,1,1,0,1,0,0,0,1,1,0,0,177.6508,5916.705233,3,3,3,2,3,4,1,2,0,1,0,1,1,0,0,1
"5843",1,41,13549.81,8.477589,8,2,1,0,0,0,1,1,1,1,0,0,0,1,1,0,184.961,5517.899709,3,3,3,3,5,4,4,4,0,0,0,1,1,0,0,0
"5844",6,26,31716.91,4.068396,16,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,174.9768,5514.354742,4,5,4,2,4,5,4,3,0,1,0,1,0,0,0,0
"5845",3,47,13978.55,8.952255,16,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,114.9728,5731.337685,4,3,4,3,4,4,3,3,1,0,0,0,0,0,1,0
"5846",2,44,51669.46,11.7614,8,0,2,0,1,0,1,1,0,0,1,0,0,1,1,0,192.4705,5549.111256,4,4,4,3,4,4,4,5,0,1,0,0,1,0,1,0
"5847",3,55,23095.6,11.84008,8,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,137.4392,5786.391502,3,3,3,4,4,3,2,5,1,0,0,0,0,0,1,0
"5848",4,19,12378.01,14.8515,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.45514,5347.491386,3,3,3,4,3,2,2,3,0,1,0,1,0,0,0,0
"5849",8,19,70962.7,12.1247,16,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,245.1283,6562.450391,3,3,3,4,4,4,4,3,0,1,1,0,1,0,0,0
"5850",2,25,41467.56,7.40371,14,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,210.1563,6135.261321,5,6,4,3,3,3,3,5,1,0,0,0,1,0,0,1
"5851",3,74,23519.01,8.838694,8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,157.4698,4356.229848,4,5,3,5,3,4,3,4,0,1,0,1,0,0,1,0
"5852",6,88,82535.24,8.10792,12,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,252.624,6261.739568,6,6,5,4,3,4,4,5,1,0,1,0,0,0,1,0
"5853",0,53,17413.73,13.05714,11,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,187.6094,6365.24676,4,4,3,2,4,4,2,2,1,0,0,0,0,0,0,0
"5854",3,45,63708.34,7.71243,12,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,150.0208,5712.721051,2,2,4,4,3,2,4,3,0,0,0,0,0,0,0,1
"5855",3,36,19364.23,7.500922,9,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,265.1283,5966.47536,3,3,3,4,3,4,4,3,1,0,0,0,1,0,1,0
"5856",0,73,9950.46,9.093379,12,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,210.127,4809.347606,4,5,4,4,4,3,4,4,1,0,0,0,1,0,1,0
"5857",3,65,52360.6,6.583501,12,1,3,0,0,0,1,0,0,0,0,0,1,0,1,0,117.4392,5348.891613,3,4,4,5,4,3,4,3,1,0,0,0,1,0,0,0
"5858",5,85,65012.85,7.761601,16,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,149.9483,5209.217209,6,5,5,3,5,4,5,4,1,0,0,1,0,0,1,0
"5859",1,60,105005.6,7.612941,12,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,162.5007,5493.632538,4,4,4,3,3,2,2,3,1,0,0,0,0,0,1,0
"5860",2,89,54859.16,10.1755,12,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,262.6106,4222.497317,2,3,3,3,4,4,2,3,1,0,1,0,1,0,1,0
"5861",4,65,37004.73,8.816743,9,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,169.9378,5767.740142,4,4,4,4,3,4,5,5,1,0,0,0,0,0,1,0
"5862",0,37,23239.84,13.23123,7,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,245.1457,6037.103766,5,4,4,5,2,4,4,5,0,1,0,1,0,0,1,0
"5863",3,60,29753.9,13.19849,12,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,210.127,6008.726494,5,5,4,6,2,3,5,4,0,0,1,0,0,0,1,0
"5864",1,76,9802.05,12.76536,11,2,2,0,1,0,1,1,0,0,1,0,0,1,0,0,192.4705,3938.300864,5,5,5,4,4,6,5,3,1,0,0,1,1,0,1,0
"5865",3,35,45166.7,8.637922,6,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,204.961,5593.020458,5,4,4,5,3,4,5,4,0,1,0,0,0,0,1,0
"5866",2,72,14761.9,9.540415,7,2,2,1,0,0,1,1,1,0,0,0,0,0,1,0,127.4783,6037.450539,3,2,1,3,5,3,4,4,0,0,0,1,0,0,0,0
"5867",1,79,113593.3,7.172198,10,2,0,0,0,0,1,1,0,1,0,0,1,0,0,1,172.4404,4378.519675,2,2,3,6,2,3,2,4,0,0,0,0,1,0,0,0
"5868",1,73,20618.01,10.08633,15,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,204.9634,5042.032681,3,4,4,3,3,3,4,3,1,0,1,0,0,0,1,0
"5869",3,82,89484.89,12.74981,11,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,92.5018,4445.615287,2,2,2,5,1,3,3,4,0,1,0,0,0,1,0,1
"5870",0,43,6825.46,12.84155,15,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,207.6386,5122.454947,2,3,3,3,3,3,5,3,0,1,1,0,0,0,0,1
"5871",1,78,83983.27,5.982841,12,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,210.138,3784.965371,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,1
"5872",0,78,51371.19,12.88716,10,2,1,0,0,1,1,1,1,0,0,0,1,1,0,0,242.6326,4430.367889,6,6,4,3,4,4,4,4,0,0,0,1,0,0,1,0
"5873",4,18,16151.73,7.692979,9,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,222.6281,6227.256543,2,4,1,4,3,3,3,5,1,0,1,0,0,0,0,0
"5874",1,18,30686.01,7.070032,14,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,124.9607,6108.607607,3,2,3,4,3,2,4,4,1,0,0,0,1,0,0,0
"5875",3,35,3157.81,15.27827,12,3,2,0,1,1,1,0,1,1,0,1,0,1,1,0,184.9647,5807.53439,2,4,2,5,3,3,2,2,1,0,0,1,0,0,1,0
"5876",1,89,28658.87,13.26656,4,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0,169.9378,6033.581345,2,3,2,2,4,2,2,3,0,1,0,1,1,0,1,0
"5877",4,84,54091.65,8.2556,11,3,2,0,1,0,1,1,0,1,0,0,0,1,1,0,169.9671,5107.688262,3,3,3,4,2,4,5,4,1,0,0,1,1,0,0,1
"5878",1,49,11267.89,6.764861,11,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,117.4686,5832.660558,4,3,3,4,3,2,3,4,0,1,1,0,0,0,0,0
"5879",8,37,30049.79,7.775248,10,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,134.9509,3905.467558,5,4,4,4,5,4,4,2,1,0,0,0,0,0,1,0
"5880",2,60,13547.69,11.58313,13,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,207.4974,3878.814514,5,5,2,4,3,4,6,5,0,0,0,0,0,1,1,0
"5881",0,73,46826.7,7.802713,12,4,0,0,0,0,1,0,1,0,0,1,0,0,1,0,127.482,5446.877589,3,4,3,4,3,4,3,3,0,0,0,1,1,0,1,0
"5882",1,43,21569.82,7.599065,14,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,92.48802,3788.13967,5,4,3,6,3,4,5,2,0,1,0,0,1,0,0,1
"5883",4,24,113912.9,11.89461,14,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,129.9483,6233.347563,5,5,5,3,4,4,3,4,0,1,0,0,1,0,0,0
"5884",2,25,23449.18,9.889813,17,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,182.4433,4896.176201,4,4,3,5,2,4,5,5,1,0,0,1,1,0,0,0
"5885",0,79,74519.58,15.41723,8,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,194.9882,4505.604532,5,5,4,5,3,5,4,4,0,0,0,0,0,0,1,0
"5886",0,62,25647.81,9.021887,10,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,240.1149,5277.732479,4,3,3,3,3,5,2,4,1,0,1,0,0,0,1,0
"5887",0,57,21253.32,4.612988,6,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,179.9794,5229.143504,4,5,3,2,5,4,4,1,0,0,0,0,1,0,1,0
"5888",3,75,49737.57,12.54984,11,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,162.4676,4946.54616,4,4,5,3,2,4,4,6,0,0,0,1,0,0,0,0
"5889",1,23,70354.12,8.775775,19,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,162.4526,4945.724284,4,6,3,2,4,4,3,3,0,0,1,0,0,0,1,0
"5890",0,71,48628.18,9.836612,13,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,204.961,4032.926983,5,5,3,2,4,3,2,3,1,0,0,0,0,0,1,0
"5891",3,68,33056.02,10.5873,11,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,124.9607,6076.692844,4,4,3,3,5,3,3,5,1,0,0,0,0,0,0,0
"5892",3,20,20215.1,7.570833,8,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,117.472,5644.627475,5,5,6,6,2,5,3,5,1,0,1,0,1,0,0,1
"5893",0,56,7203.02,10.96178,11,2,0,1,1,0,1,0,1,1,1,0,0,1,1,0,164.9785,5014.025544,3,3,3,5,4,3,2,2,0,0,0,0,1,0,0,0
"5894",6,79,22243.66,13.3254,17,4,0,1,1,0,0,0,0,0,0,1,0,0,1,0,104.9643,4263.127961,4,4,3,4,4,4,4,3,0,0,0,0,0,0,0,0
"5895",3,65,20138.55,7.645854,8,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,210.1051,5754.451842,4,3,3,4,4,3,2,3,0,1,0,0,1,0,0,0
"5896",4,47,28226.03,7.071665,11,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,169.9378,4923.409973,4,4,4,4,2,4,3,5,1,0,1,0,0,0,1,0
"5897",4,61,12170.42,8.968022,11,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,155.0084,3893.3098,4,3,3,5,5,3,4,3,1,0,0,0,0,0,0,1
"5898",8,46,17847.64,12.49717,13,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,144.9607,6106.543065,6,5,4,2,7,4,4,4,0,1,0,0,1,0,1,0
"5899",4,40,27211.31,11.67884,14,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,202.65,4443.924934,2,2,4,4,3,4,4,1,0,0,0,0,1,0,0,0
"5900",8,34,103098,13.63887,10,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,157.4836,5092.941424,3,3,2,4,5,2,1,4,0,1,0,0,0,0,1,0
"5901",8,67,24088.27,9.411341,11,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,140.0049,6024.530188,2,3,2,4,4,4,3,4,0,1,0,0,0,0,1,0
"5902",0,43,12824.19,10.21764,11,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,194.9581,4429.501145,3,3,3,3,3,2,2,4,1,0,0,0,0,0,1,0
"5903",3,74,18785.9,10.74516,10,2,1,0,0,1,1,0,0,0,0,1,1,1,1,0,220.1185,4873.126502,6,4,4,3,3,3,3,3,0,0,0,0,1,0,1,0
"5904",1,78,25684.14,8.563528,15,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,117.4392,5407.054485,2,2,2,4,3,4,4,3,1,0,0,0,0,0,0,0
"5905",2,24,64277.43,8.619676,10,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,94.97283,5156.063895,5,5,5,4,4,6,5,5,0,0,0,0,0,0,0,0
"5906",5,75,85614.86,8.434635,13,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,104.9781,5706.02232,3,3,3,4,2,3,5,4,1,0,1,0,0,0,0,0
"5907",2,35,17300.45,6.275178,14,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,79.97886,4726.723807,3,2,2,5,2,4,3,4,0,1,0,0,0,1,0,1
"5908",8,80,25324.77,9.380632,11,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,237.6549,6375.589567,2,3,4,3,2,4,3,3,0,0,0,0,1,0,0,0
"5909",0,33,22295.17,12.83245,13,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,169.9378,4149.794964,4,4,4,2,3,3,3,3,1,0,0,0,1,0,1,0
